date,location,new_cases_smoothed,StringencyIndex
2024-12-16,Spain,310.42857142857144,52.3405119950972
2024-12-17,Spain,251.28571428571428,52.13590608979966
2024-12-18,Spain,165.85714285714286,51.93011019791018
2024-12-19,Spain,165.85714285714286,51.72313861072739
2024-12-20,Spain,144.85714285714286,51.51500570119509
2024-12-21,Spain,144.85714285714286,51.30572592290388
2024-12-22,Spain,144.85714285714286,51.09531380908753
2024-12-23,Spain,260.14285714285717,50.88378397161393
2024-12-24,Spain,260.14285714285717,50.67115109997006
2024-12-25,Spain,260.14285714285717,50.45742996024212
2024-12-26,Spain,351.57142857142856,50.24263539408999
2024-12-27,Spain,351.57142857142856,50.02678231771675
2024-12-28,Spain,393.0,49.80988572083258
2024-12-29,Spain,393.0,49.59196066561399
2024-12-30,Spain,132.85714285714286,49.37302228565774
2024-12-31,Spain,132.85714285714286,49.15308578493011
2020-01-01,Poland,0.0,41.18225985461668
2020-01-02,Poland,0.0,41.4502972075188
2020-01-03,Poland,166.0,41.720031559377546
2020-01-04,Poland,272.0,41.99160658533373
2020-01-05,Poland,217.6,42.26517447940667
2020-01-06,Poland,247.16666666666663,42.54089603319378
2020-01-07,Poland,380.57142857142856,42.81894067252309
2020-01-08,Poland,497.7142857142857,43.09948644757185
2020-01-09,Poland,587.8571428571429,43.38271997189366
2020-01-10,Poland,607.2857142857143,43.66883630576175
2020-01-11,Poland,523.0,43.95803877924025
2020-01-12,Poland,640.8571428571429,44.25053875044283
2020-01-13,Poland,584.4285714285714,44.546555294532176
2020-01-14,Poland,431.8571428571428,44.8463148191583
2020-01-15,Poland,324.85714285714283,45.15005060223124
2020-01-16,Poland,234.71428571428572,45.458002248178175
2020-01-17,Poland,187.1428571428571,45.77041505914785
2020-01-18,Poland,377.57142857142856,46.08753931799901
2020-01-19,Poland,290.14285714285717,46.40962948034621
2020-01-20,Poland,290.14285714285717,46.736943273435905
2020-01-21,Poland,332.0,47.06974070018913
2020-01-22,Poland,461.2857142857143,47.40828294737417
2020-01-23,Poland,550.2857142857143,47.75283119756117
2020-01-24,Poland,584.2857142857143,48.103645345259785
2020-01-25,Poland,393.8571428571428,48.46098261844724
2020-01-26,Poland,490.7142857142857,48.82509610755412
2020-01-27,Poland,621.4285714285714,49.196233204883626
2020-01-28,Poland,769.4285714285714,49.574633958392454
2020-01-29,Poland,853.1428571428571,49.96052934474979
2020-01-30,Poland,926.7142857142856,50.3541394676095
2020-01-31,Poland,849.7142857142857,50.75567168806917
2020-02-01,Poland,849.7142857142857,51.16531869534091
2020-02-02,Poland,755.0,51.58325652671136
2020-02-03,Poland,777.5714285714286,52.00964254691176
2020-02-04,Poland,642.1428571428571,52.44461339804255
2020-02-05,Poland,668.5714285714286,52.88828293218743
2020-02-06,Poland,674.7142857142857,53.340740139798385
2020-02-07,Poland,860.4285714285714,53.80204708782121
2020-02-08,Poland,1085.0,54.27223688234969
2020-02-09,Poland,1250.7142857142858,54.75131167133121
2020-02-10,Poland,1159.2857142857142,55.23924070348496
2020-02-11,Poland,1476.2857142857142,55.73595846012432
2020-02-12,Poland,1541.142857142857,56.241362876983665
2020-02-13,Poland,1700.142857142857,56.75531367342707
2020-02-14,Poland,1663.857142857143,57.277630806551215
2020-02-15,Poland,1507.0,57.808093067676275
2020-02-16,Poland,1413.571428571429,58.34643683854093
2020-02-17,Poland,1503.142857142857,58.89235502417186
2020-02-18,Poland,1435.7142857142858,59.445496178879054
2020-02-19,Poland,1452.571428571429,60.0054638411337
2020-02-20,Poland,1512.0,60.57181609221104
2020-02-21,Poland,1816.142857142857,61.14406535242865
2020-02-22,Poland,2078.8571428571427,61.721678427581445
2020-02-23,Poland,2301.285714285714,62.304076816773694
2020-02-24,Poland,2428.8571428571427,62.89063729128062
2020-02-25,Poland,2400.714285714286,63.48069275234742
2020-02-26,Poland,2305.0,64.07353337396124
2020-02-27,Poland,2302.0,64.66840803462519
2020-02-28,Poland,2228.1428571428573,65.26452604003794
2020-02-29,Poland,2229.4285714285716,65.86105913635349
2020-03-01,Poland,2212.1428571428573,66.45714381138339
2020-03-02,Poland,2359.285714285714,67.05188387872693
2020-03-03,Poland,2575.285714285714,67.64435333739678
2020-03-04,Poland,2759.0,68.23359949706997
2020-03-05,Poland,2823.0,68.81864635666173
2020-03-06,Poland,2835.1428571428573,69.39849822151783
2020-03-07,Poland,2932.285714285714,69.97214354217384
2020-03-08,Poland,3058.0,70.53855895536414
2020-03-09,Poland,3082.5714285714284,71.09671350580342
2020-03-10,Poland,3012.0,71.64557302523546
2020-03-11,Poland,3124.4285714285716,72.18410464337111
2020-03-12,Poland,3294.8571428571427,72.71128140364296
2020-03-13,Poland,3349.1428571428573,73.22608695521112
2020-03-14,Poland,3571.8571428571427,73.72752029138084
2020-03-15,Poland,3651.857142857142,74.21460050355806
2020-03-16,Poland,3732.142857142858,74.68637151908926
2020-03-17,Poland,3690.571428571429,75.1419067908185
2020-03-18,Poland,3545.1428571428573,75.58031390596068
2020-03-19,Poland,3584.5714285714284,76.0007390819415
2020-03-20,Poland,3658.0,76.40237151719575
2020-03-21,Poland,3693.857142857142,76.7844475655505
2020-03-22,Poland,3815.0,77.14625470374281
2020-03-23,Poland,3948.714285714286,77.48713526283078
2020-03-24,Poland,4317.857142857143,77.80648989574271
2020-03-25,Poland,4591.714285714285,78.1037807549596
2020-03-26,Poland,4341.857142857143,78.37853435632793
2020-03-27,Poland,4366.571428571428,78.63034410723397
2020-03-28,Poland,4456.714285714285,78.85887247981807
2020-03-29,Poland,4691.571428571428,79.06385281254447
2020-03-30,Poland,4735.857142857143,79.24509072624325
2020-03-31,Poland,4639.285714285715,79.40246514368121
2020-04-01,Poland,4599.714285714285,79.5359289047653
2020-04-02,Poland,4980.142857142857,79.64550897260972
2020-04-03,Poland,5039.714285714285,79.73130622887138
2020-04-04,Poland,4919.285714285715,79.79349485994892
2020-04-05,Poland,4825.714285714285,79.83232133881415
2020-04-06,Poland,4899.142857142857,79.848103010372
2020-04-07,Poland,4990.0,79.84122629129232
2020-04-08,Poland,5243.571428571428,79.81214449819674
2020-04-09,Poland,5145.0,79.76137532088481
2020-04-10,Poland,5240.714285714285,79.68949795992107
2020-04-11,Poland,5351.428571428572,79.59714995035165
2020-04-12,Poland,5385.285714285715,79.48502369555322
2020-04-13,Poland,5385.428571428572,79.3538627372192
2020-04-14,Poland,5603.714285714285,79.20445778923815
2020-04-15,Poland,5496.285714285715,79.03764256470558
2020-04-16,Poland,5677.285714285715,78.85428942651932
2020-04-17,Poland,5750.0,78.65530489293198
2020-04-18,Poland,5830.428571428572,78.44162503006851
2020-04-19,Poland,5804.571428571428,78.21421076375849
2020-04-20,Poland,5812.571428571428,77.97404314308406
2020-04-21,Poland,5791.285714285715,77.72211858781021
2020-04-22,Poland,5818.714285714285,77.45944415135125
2020-04-23,Poland,5909.571428571428,77.18703283014725
2020-04-24,Poland,5895.142857142857,76.90589894928945
2020-04-25,Poland,5824.714285714285,76.6170536529603
2020-04-26,Poland,5943.571428571428,76.3215005267604
2020-04-27,Poland,5759.285714285715,76.02023137730049
2020-04-28,Poland,5471.857142857143,75.71422219256337
2020-04-29,Poland,5481.571428571428,75.4044293045133
2020-04-30,Poland,5356.571428571428,75.09178577326946
2020-05-01,Poland,5438.142857142857,74.77719800989529
2020-05-02,Poland,5420.142857142857,74.46154265250797
2020-05-03,Poland,5176.714285714285,74.14566370801035
2020-05-04,Poland,5413.142857142857,73.83036996931511
2020-05-05,Poland,5548.0,73.51643271549416
2020-05-06,Poland,5409.857142857143,73.20458369986702
2020-05-07,Poland,5332.0,72.8955134286663
2020-05-08,Poland,5386.142857142857,72.58986973060536
2020-05-09,Poland,5371.571428571428,72.28825661544437
2020-05-10,Poland,5337.285714285715,71.9912334175261
2020-05-11,Poland,5176.0,71.69931421824528
2020-05-12,Poland,5048.857142857143,71.41296753954379
2020-05-13,Poland,5109.0,71.13261629879914
2020-05-14,Poland,5112.571428571428,70.85863801390576
2020-05-15,Poland,4817.714285714285,70.5913652459476
2020-05-16,Poland,4684.142857142857,70.33108626563175
2020-05-17,Poland,4797.0,70.07804592860025
2020-05-18,Poland,4821.285714285715,69.83244674386364
2020-05-19,Poland,4890.571428571428,69.59445011890453
2020-05-20,Poland,4663.714285714285,69.36417776448069
2020-05-21,Poland,4430.428571428572,69.14171324181194
2020-05-22,Poland,4513.142857142857,68.92710363465619
2020-05-23,Poland,4407.428571428572,68.72036132876292
2020-05-24,Poland,4267.714285714285,68.5214658813261
2020-05-25,Poland,4118.571428571428,68.33036596333655
2020-05-26,Poland,3859.0,68.14698135814173
2020-05-27,Poland,4019.0,67.97120500005195
2020-05-28,Poland,4012.428571428571,67.80290503747011
2020-05-29,Poland,3800.142857142858,67.64192690575663
2020-05-30,Poland,3779.857142857142,67.48809539585992
2020-05-31,Poland,3686.857142857142,67.34121670563104
2020-06-01,Poland,3472.714285714286,67.2010804616873
2020-06-02,Poland,3376.0,67.06746170068028
2020-06-03,Poland,3059.285714285714,66.94012279984742
2020-06-04,Poland,2797.5714285714284,66.81881534776952
2020-06-05,Poland,2835.285714285714,66.70328194730935
2020-06-06,Poland,2882.4285714285716,66.59325794375751
2020-06-07,Poland,2875.4285714285716,66.48847307225014
2020-06-08,Poland,2773.714285714286,66.3886530195425
2020-06-09,Poland,2794.714285714286,66.29352089620959
2020-06-10,Poland,2874.714285714286,66.20279861629825
2020-06-11,Poland,2919.8571428571427,66.11620818236338
2020-06-12,Poland,2824.0,66.03347287468075
2020-06-13,Poland,2529.1428571428573,65.95431834423522
2020-06-14,Poland,2259.1428571428573,65.87847360983224
2020-06-15,Poland,2258.285714285714,65.80567196036951
2020-06-16,Poland,2086.285714285714,65.73565176393191
2020-06-17,Poland,1868.142857142857,65.66815718593713
2020-06-18,Poland,1920.571428571429,65.60293881905828
2020-06-19,Poland,1688.142857142857,65.53975422808693
2020-06-20,Poland,1669.571428571429,65.47836841327332
2020-06-21,Poland,1634.571428571429,65.41855419599405
2020-06-22,Poland,1818.0,65.3600925308512
2020-06-23,Poland,1734.571428571429,65.30277274850498
2020-06-24,Poland,1791.142857142857,65.2463927336864
2020-06-25,Poland,1797.0,65.19075904293067
2020-06-26,Poland,1723.857142857143,65.13568696661875
2020-06-27,Poland,1631.0,65.08100053992042
2020-06-28,Poland,1596.0,65.02653250719521
2020-06-29,Poland,1242.571428571429,64.97212424433891
2020-06-30,Poland,1362.428571428571,64.91762564346044
2020-07-01,Poland,1227.7142857142858,64.86289496414491
2020-07-02,Poland,1109.571428571429,64.80779865540471
2020-07-03,Poland,1200.2857142857142,64.75221115224741
2020-07-04,Poland,1220.857142857143,64.69601465059912
2020-07-05,Poland,1279.2857142857142,64.63909886411822
2020-07-06,Poland,1317.2857142857142,64.58136076622147
2020-07-07,Poland,1257.142857142857,64.52270432042414
2020-07-08,Poland,1143.857142857143,64.46304020187151
2020-07-09,Poland,952.1428571428572,64.4022855127125
2020-07-10,Poland,967.4285714285714,64.34036349374139
2020-07-11,Poland,820.2857142857143,64.27720323451058
2020-07-12,Poland,742.5714285714286,64.21273938389902
2020-07-13,Poland,697.8571428571429,64.14691186290914
2020-07-14,Poland,530.7142857142857,64.0796655812608
2020-07-15,Poland,549.1428571428571,64.01095015915432
2020-07-16,Poland,686.1428571428571,63.940719655388705
2020-07-17,Poland,474.7142857142857,63.868932302845494
2020-07-18,Poland,621.8571428571429,63.79555025218229
2020-07-19,Poland,595.1428571428571,63.72053932442756
2020-07-20,Poland,568.8571428571429,63.643868773024174
2020-07-21,Poland,583.1428571428571,63.56551105573904
2020-07-22,Poland,676.8571428571429,63.48544161673594
2020-07-23,Poland,500.42857142857144,63.403638679000046
2020-07-24,Poland,500.42857142857144,63.32008304720547
2020-07-25,Poland,436.42857142857144,63.234757921029626
2020-07-26,Poland,322.0,63.14764871884191
2020-07-27,Poland,307.57142857142856,63.05874291162673
2020-07-28,Poland,304.7142857142857,62.968029866943155
2020-07-29,Poland,294.0,62.87550070267413
2020-07-30,Poland,480.57142857142856,62.781148150277
2020-07-31,Poland,560.0,62.68496642721299
2020-08-01,Poland,536.7142857142857,62.58695111820673
2020-08-02,Poland,653.8571428571429,62.48709906496586
2020-08-03,Poland,704.0,62.38540826397584
2020-08-04,Poland,644.8571428571429,62.28187777197509
2020-08-05,Poland,530.7142857142857,62.17650761871028
2020-08-06,Poland,329.0,62.06929872657002
2020-08-07,Poland,355.2857142857143,61.96025283669732
2020-08-08,Poland,448.8571428571428,61.8493724411867
2020-08-09,Poland,410.0,61.73666072097891
2020-08-10,Poland,337.42857142857144,61.622121489076754
2020-08-11,Poland,453.57142857142856,61.505759138716925
2020-08-12,Poland,453.57142857142856,61.38757859614591
2020-08-13,Poland,526.4285714285714,61.26758527766239
2020-08-14,Poland,420.7142857142857,61.145785050603905
2020-08-15,Poland,267.2857142857143,61.02218419797072
2020-08-16,Poland,189.0,60.896789386396534
2020-08-17,Poland,247.71428571428572,60.76960763719169
2020-08-18,Poland,136.14285714285714,60.6406463002006
2020-08-19,Poland,233.0,60.50991303023152
2020-08-20,Poland,160.14285714285714,60.37741576583241
2020-08-21,Poland,265.57142857142856,60.24316271020215
2020-08-22,Poland,282.0,60.10716231404105
2020-08-23,Poland,455.0,59.96942326015949
2020-08-24,Poland,552.7142857142857,59.82995444967665
2020-08-25,Poland,605.7142857142857,59.68876498965511
2020-08-26,Poland,596.1428571428571,59.54586418202901
2020-08-27,Poland,697.7142857142857,59.40126151369562
2020-08-28,Poland,715.2857142857143,59.254966647651145
2020-08-29,Poland,764.5714285714286,59.10698941506194
2020-08-30,Poland,773.5714285714286,58.95733980817222
2020-08-31,Poland,671.0,58.80602797395817
2020-09-01,Poland,613.4285714285714,58.653064208447006
2020-09-02,Poland,650.2857142857143,58.4984589516272
2020-09-03,Poland,648.1428571428571,58.342222782883184
2020-09-04,Poland,706.5714285714286,58.1843664168948
2020-09-05,Poland,807.5714285714286,58.02490069994721
2020-09-06,Poland,758.8571428571429,57.86383660660329
2020-09-07,Poland,841.5714285714286,57.70118523669494
2020-09-08,Poland,985.1428571428572,57.53695781259466
2020-09-09,Poland,945.4285714285714,57.371165676733035
2020-09-10,Poland,890.2857142857143,57.203820289331134
2020-09-11,Poland,791.7142857142857,57.03493322632079
2020-09-12,Poland,774.1428571428571,56.864516177428406
2020-09-13,Poland,640.8571428571429,56.69258094440087
2020-09-14,Poland,638.1428571428571,56.51913943935468
2020-09-15,Poland,590.4285714285714,56.344203683231605
2020-09-16,Poland,682.4285714285714,56.16778580434605
2020-09-17,Poland,762.2857142857143,55.98989803701144
2020-09-18,Poland,883.2857142857143,55.81055272023399
2020-09-19,Poland,921.8571428571428,55.629762296464264
2020-09-20,Poland,1243.142857142857,55.44753931039752
2020-09-21,Poland,1304.0,55.26389640781558
2020-09-22,Poland,1419.7142857142858,55.078846334463435
2020-09-23,Poland,1485.857142857143,54.89240193495487
2020-09-24,Poland,1461.7142857142858,54.70457615170233
2020-09-25,Poland,1428.7142857142858,54.51538202386641
2020-09-26,Poland,1627.857142857143,54.324832686321585
2020-09-27,Poland,1627.7142857142858,54.132941368634704
2020-09-28,Poland,1728.857142857143,53.93972139405364
2020-09-29,Poland,1905.7142857142856,53.74518617850366
2020-09-30,Poland,1958.571428571429,53.54934922958953
2020-10-01,Poland,2159.4285714285716,53.35222414560157
2020-10-02,Poland,2296.4285714285716,53.15382461452418
2020-10-03,Poland,2107.8571428571427,52.95416441304568
2020-10-04,Poland,2220.285714285714,52.753257405568206
2020-10-05,Poland,2277.4285714285716,52.55111754321689
2020-10-06,Poland,2262.4285714285716,52.34775886284767
2020-10-07,Poland,2333.5714285714284,52.14319548605276
2020-10-08,Poland,2387.714285714286,51.9374416181636
2020-10-09,Poland,2314.5714285714284,51.73051154725065
2020-10-10,Poland,2563.1428571428573,51.52241964311973
2020-10-11,Poland,2757.5714285714284,51.31318035630461
2020-10-12,Poland,2948.714285714286,51.10280821705551
2020-10-13,Poland,3029.1428571428573,50.89131783432357
2020-10-14,Poland,3079.0,50.678723894740806
2020-10-15,Poland,3234.0,50.46504116159571
2020-10-16,Poland,3553.285714285714,50.250284473804264
2020-10-17,Poland,3635.857142857142,50.034468744876406
2020-10-18,Poland,3632.0,49.817608961877795
2020-10-19,Poland,3581.4285714285716,49.59972018438692
2020-10-20,Poland,3804.142857142858,49.38081754344758
2020-10-21,Poland,4006.285714285714,49.16091624051676
2020-10-22,Poland,4074.285714285714,48.94003154640772
2020-10-23,Poland,4137.857142857143,48.71817880022859
2020-10-24,Poland,4295.857142857143,48.4953734083164
2020-10-25,Poland,4411.428571428572,48.271630843166555
2020-10-26,Poland,4619.285714285715,48.046966642357795
2020-10-27,Poland,4704.857142857143,47.82139640747284
2020-10-28,Poland,5017.285714285715,47.594935803014536
2020-10-29,Poland,5057.0,47.367600555317814
2020-10-30,Poland,5046.428571428572,47.13940645145733
2020-10-31,Poland,5158.142857142857,46.910369338150986
2020-11-01,Poland,5150.714285714285,46.68050512065926
2020-11-02,Poland,5290.714285714285,46.44982976168065
2020-11-03,Poland,5248.571428571428,46.21835928024295
2020-11-04,Poland,5201.714285714285,45.98610975059083
2020-11-05,Poland,5586.0,45.7530973010695
2020-11-06,Poland,5985.428571428572,45.5193381130046
2020-11-07,Poland,6032.428571428572,45.284848419578466
2020-11-08,Poland,6232.571428571428,45.04964450470285
2020-11-09,Poland,6443.571428571428,44.81374270188799
2020-11-10,Poland,6875.0,44.57715939310841
2020-11-11,Poland,6935.714285714285,44.33991100766522
2020-11-12,Poland,6908.714285714285,44.102014021045186
2020-11-13,Poland,7061.714285714285,43.863484953776606
2020-11-14,Poland,7275.714285714285,43.62434037028206
2020-11-15,Poland,7371.0,43.3845968777281
2020-11-16,Poland,7539.714285714285,43.14427112487192
2020-11-17,Poland,7407.142857142857,42.9033798009053
2020-11-18,Poland,7585.714285714285,42.66193963429551
2020-11-19,Poland,7892.571428571428,42.419967391623736
2020-11-20,Poland,7906.428571428572,42.17747987642069
2020-11-21,Poland,8156.857142857143,41.93449392799965
2020-11-22,Poland,8298.57142857143,41.69102642028716
2020-11-23,Poland,8434.285714285714,41.44709426065116
2020-11-24,Poland,8770.0,41.20271438872693
2020-11-25,Poland,9118.285714285714,40.95790377524068
2020-11-26,Poland,9177.0,40.712679420831066
2020-11-27,Poland,9358.0,40.46705835486859
2020-11-28,Poland,9445.142857142857,40.22105763427302
2020-11-29,Poland,9789.857142857143,39.97469434232886
2020-11-30,Poland,9821.857142857143,39.727985587499035
2020-12-01,Poland,9927.57142857143,39.480948502236814
2020-12-02,Poland,10110.142857142857,39.23360024179607
2020-12-03,Poland,10349.142857142857,38.98595798303992
2020-12-04,Poland,10591.285714285714,38.738038923247906
2020-12-05,Poland,10708.857142857143,38.48986027892181
2020-12-06,Poland,10844.714285714286,38.241439284589944
2020-12-07,Poland,10959.857142857143,37.99279319161043
2020-12-08,Poland,10997.142857142857,37.74393926697311
2020-12-09,Poland,10905.857142857143,37.49489479210054
2020-12-10,Poland,11103.42857142857,37.245677061647825
2020-12-11,Poland,11200.857142857143,36.99630338230165
2020-12-12,Poland,11308.0,36.7467910715784
2020-12-13,Poland,11346.857142857143,36.49715745662163
2020-12-14,Poland,11616.714285714286,36.24741987299871
2020-12-15,Poland,11971.42857142857,35.99759566349704
2020-12-16,Poland,12046.857142857143,35.74770217691964
2020-12-17,Poland,12169.857142857143,35.497756766880435
2020-12-18,Poland,12359.714285714286,35.247776790599126
2020-12-19,Poland,12503.42857142857,34.99777960769581
2020-12-20,Poland,12621.42857142857,34.74778257898553
2020-12-21,Poland,12743.142857142857,34.497803065272564
2020-12-22,Poland,12737.57142857143,34.247858426144916
2020-12-23,Poland,12995.42857142857,33.997966018768736
2020-12-24,Poland,12907.0,33.748143196683
2020-12-25,Poland,12785.857142857143,33.49840730859441
2020-12-26,Poland,13145.142857142857,33.2487756971726
2020-12-27,Poland,13290.285714285714,32.999265697845814
2020-12-28,Poland,13363.0,32.74989463759708
2020-12-29,Poland,13519.285714285714,32.50067983376091
2020-12-30,Poland,13704.857142857143,32.25163859282076
2020-12-31,Poland,13951.57142857143,32.00278820920716
2021-01-01,Poland,14096.0,31.75414596409675
2021-01-02,Poland,13961.714285714286,31.505729124212177
2021-01-03,Poland,14024.142857142857,31.257554940623024
2021-01-04,Poland,14135.0,31.009640647547897
2021-01-05,Poland,14106.0,30.762003461157505
2021-01-06,Poland,14085.285714285714,30.51466057837916
2021-01-07,Poland,14080.857142857143,30.267629175702535
2021-01-08,Poland,14327.857142857143,30.02092640798689
2021-01-09,Poland,14167.0,29.77456940726971
2021-01-10,Poland,14207.714285714286,29.528575281577048
2021-01-11,Poland,14208.142857142857,29.28296111373544
2021-01-12,Poland,14343.714285714286,29.037743960185608
2021-01-13,Poland,14337.714285714286,28.792940849798008
2021-01-14,Poland,14272.285714285714,28.548568782690253
2021-01-15,Poland,14230.57142857143,28.30464472904658
2021-01-16,Poland,14487.42857142857,28.061185627939345
2021-01-17,Poland,14418.857142857143,27.818208386152737
2021-01-18,Poland,14281.42857142857,27.57572987700866
2021-01-19,Poland,14269.42857142857,27.33376693919505
2021-01-20,Poland,14191.57142857143,27.09233637559645
2021-01-21,Poland,14301.42857142857,26.851454952127195
2021-01-22,Poland,14354.42857142857,26.61113939656711
2021-01-23,Poland,14319.714285714286,26.371406397399863
2021-01-24,Poland,14381.714285714286,26.132272602654066
2021-01-25,Poland,14473.285714285714,25.89375461874712
2021-01-26,Poland,14506.142857142857,25.655869009332065
2021-01-27,Poland,14653.0,25.418632294147287
2021-01-28,Poland,14562.0,25.182060947869328
2021-01-29,Poland,14449.42857142857,24.946171398968836
2021-01-30,Poland,14382.714285714286,24.71098002856968
2021-01-31,Poland,14265.142857142857,24.476503169311407
2021-02-01,Poland,14255.857142857143,24.242757104215
2021-02-02,Poland,14068.0,24.00975806555215
2021-02-03,Poland,13811.857142857143,23.77752223371804
2021-02-04,Poland,13606.714285714286,23.54606573610765
2021-02-05,Poland,13548.142857142857,23.315404645995844
2021-02-06,Poland,13382.142857142857,23.085554981421193
2021-02-07,Poland,13244.714285714286,22.856532704073587
2021-02-08,Poland,13068.857142857143,22.628353718185796
2021-02-09,Poland,13042.42857142857,22.401033869429032
2021-02-10,Poland,12872.0,22.17458894381255
2021-02-11,Poland,12945.714285714286,21.94903466658741
2021-02-12,Poland,12790.857142857143,21.724386701154422
2021-02-13,Poland,12661.285714285714,21.500660647976485
2021-02-14,Poland,12546.714285714286,21.27787204349514
2021-02-15,Poland,12438.857142857143,21.05603635905173
2021-02-16,Poland,12418.714285714286,20.835168999812964
2021-02-17,Poland,12418.857142857143,20.615285303701135
2021-02-18,Poland,12331.57142857143,20.396400540329008
2021-02-19,Poland,12250.0,20.1785299099394
2021-02-20,Poland,12089.714285714286,19.96168854234965
2021-02-21,Poland,12051.142857142857,19.745891495900903
2021-02-22,Poland,12012.0,19.531153756412458
2021-02-23,Poland,11675.0,19.31749023614102
2021-02-24,Poland,11657.0,19.1049157727452
2021-02-25,Poland,11337.714285714286,18.89344512825507
2021-02-26,Poland,10996.0,18.68309298804708
2021-02-27,Poland,10945.57142857143,18.473873959824203
2021-02-28,Poland,10853.142857142857,18.265802572601537
2021-03-01,Poland,10592.0,18.05889327569736
2021-03-02,Poland,10559.142857142857,17.853160437729688
2021-03-03,Poland,10180.57142857143,17.64861834561848
2021-03-04,Poland,10069.285714285714,17.44528120359348
2021-03-05,Poland,10149.57142857143,17.243163132207858
2021-03-06,Poland,9829.285714285714,17.04227816735755
2021-03-07,Poland,9645.42857142857,16.84264025930661
2021-03-08,Poland,9448.0,16.644263271718422
2021-03-09,Poland,9154.142857142857,16.447160980692953
2021-03-10,Poland,9096.857142857143,16.2513470738101
2021-03-11,Poland,8866.0,16.056835149179136
2021-03-12,Poland,8671.57142857143,15.863638714494442
2021-03-13,Poland,8763.285714285714,15.671771186097455
2021-03-14,Poland,8679.714285714286,15.48124588804498
2021-03-15,Poland,8607.857142857143,15.292076051183924
2021-03-16,Poland,8432.857142857143,15.104274812232491
2021-03-17,Poland,8355.0,14.91785521286792
2021-03-18,Poland,8207.714285714286,14.732830198820796
2021-03-19,Poland,7898.285714285715,14.549212618976068
2021-03-20,Poland,7866.0,14.367015224480776
2021-03-21,Poland,7697.857142857143,14.18625066785854
2021-03-22,Poland,7565.142857142857,14.006931502130922
2021-03-23,Poland,7610.142857142857,13.8290701799457
2021-03-24,Poland,7378.857142857143,13.652679052712095
2021-03-25,Poland,7384.428571428572,13.477770369743066
2021-03-26,Poland,7241.0,13.304356277404636
2021-03-27,Poland,6890.0,13.132448818272412
2021-03-28,Poland,6659.0,12.962059930295304
2021-03-29,Poland,6597.285714285715,12.793201445966506
2021-03-30,Poland,6270.714285714285,12.62588509150179
2021-03-31,Poland,6236.0,12.460122486025192
2021-04-01,Poland,6042.571428571428,12.29592514076215
2021-04-02,Poland,5821.714285714285,12.133304458240104
2021-04-03,Poland,5548.714285714285,11.972271731496631
2021-04-04,Poland,5344.285714285715,11.812838143295274
2021-04-05,Poland,5171.571428571428,11.655014765348938
2021-04-06,Poland,5113.857142857143,11.498812557550965
2021-04-07,Poland,5042.142857142857,11.34424236721415
2021-04-08,Poland,4925.0,11.191314928317349
2021-04-09,Poland,5056.0,11.040040860760165
2021-04-10,Poland,5106.714285714285,10.89043066962535
2021-04-11,Poland,4961.714285714285,10.742494744449424
2021-04-12,Poland,4806.857142857143,10.596243358501038
2021-04-13,Poland,4600.857142857143,10.451686668067694
2021-04-14,Poland,4213.0,10.308834711750322
2021-04-15,Poland,4016.857142857142,10.16769740976629
2021-04-16,Poland,3750.571428571429,10.028284563260382
2021-04-17,Poland,3635.428571428571,9.890605853624264
2021-04-18,Poland,3668.0,9.754670841824083
2021-04-19,Poland,3548.4285714285716,9.620488967736604
2021-04-20,Poland,3673.857142857142,9.488069549493613
2021-04-21,Poland,3522.1428571428573,9.357421782834802
2021-04-22,Poland,3464.8571428571427,9.22855474046926
2021-04-23,Poland,3608.428571428571,9.101477371445345
2021-04-24,Poland,3461.8571428571427,8.976198500529307
2021-04-25,Poland,3189.714285714286,8.852726827592356
2021-04-26,Poland,2981.285714285714,8.731070927006623
2021-04-27,Poland,2634.8571428571427,8.611239247049657
2021-04-28,Poland,2664.285714285714,8.493240109317721
2021-04-29,Poland,2732.714285714286,8.37708170814798
2021-04-30,Poland,2316.285714285714,8.262772110049362
2021-05-01,Poland,2199.4285714285716,8.150319253142495
2021-05-02,Poland,2337.4285714285716,8.03973094660833
2021-05-03,Poland,2343.285714285714,7.931014870145962
2021-05-04,Poland,2371.5714285714284,7.824178573439205
2021-05-05,Poland,2304.285714285714,7.719229475632421
2021-05-06,Poland,2164.285714285714,7.6161748648152034
2021-05-07,Poland,2122.714285714286,7.515021897516352
2021-05-08,Poland,2188.285714285714,7.415777598206816
2021-05-09,Poland,2012.142857142857,7.3184488588119585
2021-05-10,Poland,1905.0,7.223042438232884
2021-05-11,Poland,1768.428571428571,7.129564961877133
2021-05-12,Poland,1814.857142857143,7.038022921198561
2021-05-13,Poland,1703.428571428571,6.948422673246519
2021-05-14,Poland,1695.571428571429,6.86077044022446
2021-05-15,Poland,1568.571428571429,6.775072309057769
2021-05-16,Poland,1415.857142857143,6.691334230971126
2021-05-17,Poland,1483.0,6.6095620210751775
2021-05-18,Poland,1589.142857142857,6.529761357962766
2021-05-19,Poland,1553.7142857142858,6.451937783314516
2021-05-20,Poland,1501.0,6.376096701514083
2021-05-21,Poland,1528.571428571429,6.302243379272756
2021-05-22,Poland,1361.142857142857,6.2303829452638055
2021-05-23,Poland,1373.7142857142858,6.160520389766258
2021-05-24,Poland,1205.7142857142858,6.092660564318404
