date,location,deaths_per_100k
2022-06-10,Poland,203.17506631299736
2022-06-11,Poland,203.35543766578252
2022-06-12,Poland,203.59681697612731
2022-06-13,Poland,203.84084880636607
2022-06-14,Poland,204.0716180371353
2022-06-15,Poland,204.31830238726792
2022-06-16,Poland,204.5358090185676
2022-06-17,Poland,204.75066312997347
2022-06-18,Poland,204.9893899204244
2022-06-19,Poland,205.24403183023873
2022-06-20,Poland,205.50663129973478
2022-06-21,Poland,205.75862068965517
2022-06-22,Poland,206.0291777188329
2022-06-23,Poland,206.31830238726792
2022-06-24,Poland,206.59681697612731
2022-06-25,Poland,206.85676392572947
2022-06-26,Poland,207.16976127320953
2022-06-27,Poland,207.42440318302388
2022-06-28,Poland,207.7135278514589
2022-06-29,Poland,208.0450928381963
2022-06-30,Poland,208.3925729442971
2022-07-01,Poland,208.72679045092838
2022-07-02,Poland,209.0212201591512
2022-07-03,Poland,209.29177718832892
2022-07-04,Poland,209.59416445623341
2022-07-05,Poland,209.91246684350136
2022-07-06,Poland,210.23872679045098
2022-07-07,Poland,210.54641909814328
2022-07-08,Poland,210.867374005305
2022-07-09,Poland,211.20954907161803
2022-07-10,Poland,211.55437665782492
2022-07-11,Poland,211.93103448275866
2022-07-12,Poland,212.29708222811672
2022-07-13,Poland,212.66843501326258
2022-07-14,Poland,213.0212201591512
2022-07-15,Poland,213.3925729442971
2022-07-16,Poland,213.72413793103448
2022-07-17,Poland,214.09549071618034
2022-07-18,Poland,214.44562334217508
2022-07-19,Poland,214.83819628647217
2022-07-20,Poland,215.24403183023873
2022-07-21,Poland,215.64721485411138
2022-07-22,Poland,216.08488063660474
2022-07-23,Poland,216.48010610079572
2022-07-24,Poland,216.89389920424406
2022-07-25,Poland,217.3023872679045
2022-07-26,Poland,217.7214854111406
2022-07-27,Poland,218.18037135278513
2022-07-28,Poland,218.58620689655172
2022-07-29,Poland,219.06366047745354
2022-07-30,Poland,219.53846153846158
2022-07-31,Poland,220.0026525198939
2022-08-01,Poland,220.45092838196288
2022-08-02,Poland,220.91777188328916
2022-08-03,Poland,221.3766578249337
2022-08-04,Poland,221.87798408488067
2022-08-05,Poland,222.32891246684352
2022-08-06,Poland,222.78779840848807
2022-08-07,Poland,223.27320954907162
2022-08-08,Poland,223.71087533156498
2022-08-09,Poland,224.23607427055703
2022-08-10,Poland,224.7294429708223
2022-08-11,Poland,225.24933687002658
2022-08-12,Poland,225.76127320954902
2022-08-13,Poland,226.23607427055703
2022-08-14,Poland,226.75331564986737
2022-08-15,Poland,227.2838196286472
2022-08-16,Poland,227.7851458885942
2022-08-17,Poland,228.2944297082228
2022-08-18,Poland,228.80636604774537
2022-08-19,Poland,229.3607427055703
2022-08-20,Poland,229.87533156498677
2022-08-21,Poland,230.40053050397879
2022-08-22,Poland,230.946949602122
2022-08-23,Poland,231.50132625994692
2022-08-24,Poland,232.0450928381963
2022-08-25,Poland,232.6392572944297
2022-08-26,Poland,233.236074270557
2022-08-27,Poland,233.77718832891247
2022-08-28,Poland,234.3846153846154
2022-08-29,Poland,234.9681697612732
2022-08-30,Poland,235.5570291777188
2022-08-31,Poland,236.15384615384613
2022-09-01,Poland,236.70822281167108
2022-09-02,Poland,237.2652519893899
2022-09-03,Poland,237.8620689655173
2022-09-04,Poland,238.43766578249333
2022-09-05,Poland,239.08753315649864
2022-09-06,Poland,239.6737400530504
2022-09-07,Poland,240.28912466843502
2022-09-08,Poland,240.86737400530507
2022-09-09,Poland,241.51193633952258
2022-09-10,Poland,242.15384615384613
2022-09-11,Poland,242.72679045092838
2022-09-12,Poland,243.3395225464191
2022-09-13,Poland,243.9496021220159
2022-09-14,Poland,244.59151193633951
2022-09-15,Poland,245.15119363395223
2022-09-16,Poland,245.75596816976127
2022-09-17,Poland,246.3872679045093
2022-09-18,Poland,246.9920424403183
2022-09-19,Poland,247.59151193633951
2022-09-20,Poland,248.1750663129974
2022-09-21,Poland,248.79575596816977
2022-09-22,Poland,249.40583554376659
2022-09-23,Poland,249.9893899204244
2022-09-24,Poland,250.6074270557029
2022-09-25,Poland,251.20689655172413
2022-09-26,Poland,251.82758620689657
2022-09-27,Poland,252.45623342175068
2022-09-28,Poland,253.09283819628644
2022-09-29,Poland,253.71352785145888
2022-09-30,Poland,254.30503978779842
2022-10-01,Poland,254.91246684350136
2022-10-02,Poland,255.51458885941642
2022-10-03,Poland,256.14588859416443
2022-10-04,Poland,256.74005305039793
2022-10-05,Poland,257.37931034482756
2022-10-06,Poland,257.98408488063666
2022-10-07,Poland,258.60212201591514
2022-10-08,Poland,259.19628647214853
2022-10-09,Poland,259.82228116710877
2022-10-10,Poland,260.40848806366046
2022-10-11,Poland,261.03978779840844
2022-10-12,Poland,261.64456233421754
2022-10-13,Poland,262.2546419098143
2022-10-14,Poland,262.8567639257294
2022-10-15,Poland,263.42970822281166
2022-10-16,Poland,264.0450928381963
2022-10-17,Poland,264.59681697612734
2022-10-18,Poland,265.18037135278513
2022-10-19,Poland,265.7745358090186
2022-10-20,Poland,266.37135278514586
2022-10-21,Poland,266.9310344827586
2022-10-22,Poland,267.49071618037135
2022-10-23,Poland,268.0503978779841
2022-10-24,Poland,268.59151193633954
2022-10-25,Poland,269.14588859416443
2022-10-26,Poland,269.6816976127321
2022-10-27,Poland,270.2440318302387
2022-10-28,Poland,270.7877984084881
2022-10-29,Poland,271.31564986737396
2022-10-30,Poland,271.8408488063661
2022-10-31,Poland,272.37931034482756
2022-11-01,Poland,272.893899204244
2022-11-02,Poland,273.39257294429706
2022-11-03,Poland,273.893899204244
2022-11-04,Poland,274.41909814323606
2022-11-05,Poland,274.89655172413796
2022-11-06,Poland,275.40848806366046
2022-11-07,Poland,275.9310344827586
2022-11-08,Poland,276.41909814323606
2022-11-09,Poland,276.9098143236074
2022-11-10,Poland,277.37135278514586
2022-11-11,Poland,277.83819628647217
2022-11-12,Poland,278.3076923076923
2022-11-13,Poland,278.7931034482759
2022-11-14,Poland,279.25729442970817
2022-11-15,Poland,279.70291777188334
2022-11-16,Poland,280.15384615384613
2022-11-17,Poland,280.58620689655174
2022-11-18,Poland,281.07427055702914
2022-11-19,Poland,281.50928381962865
2022-11-20,Poland,281.9814323607427
2022-11-21,Poland,282.38726790450926
2022-11-22,Poland,282.80106100795757
2022-11-23,Poland,283.2572944297082
2022-11-24,Poland,283.67374005305044
2022-11-25,Poland,284.132625994695
2022-11-26,Poland,284.55968169761275
2022-11-27,Poland,284.9946949602122
2022-11-28,Poland,285.36339522546416
2022-11-29,Poland,285.763925729443
2022-11-30,Poland,286.1485411140583
2022-12-01,Poland,286.56498673740055
2022-12-02,Poland,286.9363395225464
2022-12-03,Poland,287.31034482758616
2022-12-04,Poland,287.66312997347484
2022-12-05,Poland,287.9946949602122
2022-12-06,Poland,288.36604774535806
2022-12-07,Poland,288.710875331565
2022-12-08,Poland,289.06631299734744
2022-12-09,Poland,289.38992042440316
2022-12-10,Poland,289.72413793103453
2022-12-11,Poland,290.0371352785146
2022-12-12,Poland,290.35278514588856
2022-12-13,Poland,290.6763925729443
2022-12-14,Poland,290.9814323607427
2022-12-15,Poland,291.3023872679045
2022-12-16,Poland,291.58355437665784
2022-12-17,Poland,291.87533156498677
2022-12-18,Poland,292.19628647214853
2022-12-19,Poland,292.47214854111405
2022-12-20,Poland,292.7214854111406
2022-12-21,Poland,293.026525198939
2022-12-22,Poland,293.2970822281167
2022-12-23,Poland,293.54641909814325
2022-12-24,Poland,293.7877984084881
2022-12-25,Poland,294.0583554376658
2022-12-26,Poland,294.28912466843497
2022-12-27,Poland,294.50397877984085
2022-12-28,Poland,294.761273209549
2022-12-29,Poland,295.0053050397878
2022-12-30,Poland,295.2519893899204
2022-12-31,Poland,295.47214854111405
2023-01-01,Poland,295.7055702917772
2023-01-02,Poland,295.9071618037135
2023-01-03,Poland,296.11671087533153
2023-01-04,Poland,296.3315649867374
2023-01-05,Poland,296.54376657824935
2023-01-06,Poland,296.76923076923083
2023-01-07,Poland,296.9840848806366
2023-01-08,Poland,297.16180371352783
2023-01-09,Poland,297.342175066313
2023-01-10,Poland,297.54376657824935
2023-01-11,Poland,297.75331564986743
2023-01-12,Poland,297.9442970822281
2023-01-13,Poland,298.1140583554377
2023-01-14,Poland,298.29177718832887
2023-01-15,Poland,298.48275862068965
2023-01-16,Poland,298.6737400530504
2023-01-17,Poland,298.8249336870026
2023-01-18,Poland,298.9655172413793
2023-01-19,Poland,299.1220159151194
2023-01-20,Poland,299.2599469496022
2023-01-21,Poland,299.40848806366046
2023-01-22,Poland,299.5358090185676
2023-01-23,Poland,299.68169761273214
2023-01-24,Poland,299.82758620689657
2023-01-25,Poland,299.9893899204244
2023-01-26,Poland,300.1432360742706
2023-01-27,Poland,300.27586206896547
2023-01-28,Poland,300.38196286472146
2023-01-29,Poland,300.51989389920425
2023-01-30,Poland,300.6259946949602
2023-01-31,Poland,300.7135278514589
2023-02-01,Poland,300.81962864721487
2023-02-02,Poland,300.9018567639257
2023-02-03,Poland,301.04244031830234
2023-02-04,Poland,301.16445623342173
2023-02-05,Poland,301.289124668435
2023-02-06,Poland,301.3766578249337
2023-02-07,Poland,301.46684350132625
2023-02-08,Poland,301.56233421750665
2023-02-09,Poland,301.64190981432364
2023-02-10,Poland,301.72679045092843
2023-02-11,Poland,301.81697612732097
2023-02-12,Poland,301.88328912466847
2023-02-13,Poland,301.96021220159156
2023-02-14,Poland,302.0610079575597
2023-02-15,Poland,302.1379310344828
2023-02-16,Poland,302.17506631299733
2023-02-17,Poland,302.2254641909814
2023-02-18,Poland,302.2785145888594
2023-02-19,Poland,302.33421750663126
2023-02-20,Poland,302.40053050397876
2023-02-21,Poland,302.44562334217505
2023-02-22,Poland,302.5358090185676
2023-02-23,Poland,302.58885941644564
2023-02-24,Poland,302.65517241379314
2023-02-25,Poland,302.6923076923077
2023-02-26,Poland,302.70557029177724
2023-02-27,Poland,302.763925729443
2023-02-28,Poland,302.82758620689657
2023-03-01,Poland,302.89389920424406
2023-03-02,Poland,302.93899204244036
2023-03-03,Poland,302.9867374005305
2023-03-04,Poland,303.0132625994695
2023-03-05,Poland,303.0238726790451
2023-03-06,Poland,303.0663129973475
2023-03-07,Poland,303.11405835543763
2023-03-08,Poland,303.16180371352783
2023-03-09,Poland,303.2148541114058
2023-03-10,Poland,303.2679045092838
2023-03-11,Poland,303.31564986737396
2023-03-12,Poland,303.36339522546416
2023-03-13,Poland,303.40053050397876
2023-03-14,Poland,303.42175066312996
2023-03-15,Poland,303.42175066312996
2023-03-16,Poland,303.45358090185675
2023-03-17,Poland,303.50663129973475
2023-03-18,Poland,303.54376657824935
2023-03-19,Poland,303.60742705570294
2023-03-20,Poland,303.64721485411144
2023-03-21,Poland,303.64721485411144
2023-03-22,Poland,303.6923076923077
2023-03-23,Poland,303.70026525198944
2023-03-24,Poland,303.7214854111406
2023-03-25,Poland,303.737400530504
2023-03-26,Poland,303.7586206896552
2023-03-27,Poland,303.81167108753317
2023-03-28,Poland,303.85676392572947
2023-03-29,Poland,303.85676392572947
2023-03-30,Poland,303.8859416445623
2023-03-31,Poland,303.89389920424406
2023-04-01,Poland,303.9363395225464
2023-04-02,Poland,303.9840848806366
2023-04-03,Poland,303.9973474801061
2023-04-04,Poland,304.0344827586207
2023-04-05,Poland,304.0742705570292
2023-04-06,Poland,304.106100795756
2023-04-07,Poland,304.14588859416443
2023-04-08,Poland,304.16180371352783
2023-04-09,Poland,304.18567639257293
2023-04-10,Poland,304.2042440318302
2023-04-11,Poland,304.2228116710875
2023-04-12,Poland,304.238726790451
2023-04-13,Poland,304.238726790451
2023-04-14,Poland,304.2519893899204
2023-04-15,Poland,304.28647214854107
2023-04-16,Poland,304.28647214854107
2023-04-17,Poland,304.29177718832887
2023-04-18,Poland,304.29177718832887
2023-04-19,Poland,304.31034482758616
2023-04-20,Poland,304.3236074270557
2023-04-21,Poland,304.3501326259947
2023-04-22,Poland,304.38992042440316
2023-04-23,Poland,304.38992042440316
2023-04-24,Poland,304.38992042440316
2023-04-25,Poland,304.40848806366046
2023-04-26,Poland,304.40848806366046
2023-04-27,Poland,304.42970822281166
2023-04-28,Poland,304.42970822281166
2023-04-29,Poland,304.43236074270555
2023-04-30,Poland,304.43236074270555
2023-05-01,Poland,304.43236074270555
2023-05-02,Poland,304.44031830238725
2023-05-03,Poland,304.44031830238725
2023-05-04,Poland,304.44031830238725
2023-05-05,Poland,304.44031830238725
2023-05-06,Poland,304.44031830238725
2023-05-07,Poland,304.45623342175065
2023-05-08,Poland,304.46684350132625
2023-05-09,Poland,304.47480106100795
2023-05-10,Poland,304.47480106100795
2023-05-11,Poland,304.50397877984085
2023-05-12,Poland,304.51193633952255
2023-05-13,Poland,304.51193633952255
2023-05-14,Poland,304.52254641909815
2023-05-15,Poland,304.5464190981432
2023-05-16,Poland,304.5464190981432
2023-05-17,Poland,304.54907161803715
2023-05-18,Poland,304.55968169761275
2023-05-19,Poland,304.57559681697614
2023-05-20,Poland,304.58620689655174
2023-05-21,Poland,304.58620689655174
2023-05-22,Poland,304.59946949602124
2023-05-23,Poland,304.59946949602124
2023-05-24,Poland,304.59946949602124
2023-05-25,Poland,304.62334217506634
2023-05-26,Poland,304.62334217506634
2023-05-27,Poland,304.62334217506634
2023-05-28,Poland,304.63395225464194
2023-05-29,Poland,304.63395225464194
2023-05-30,Poland,304.65517241379314
2023-05-31,Poland,304.65782493368704
2023-06-01,Poland,304.6763925729443
2023-06-02,Poland,304.67904509283824
2023-06-03,Poland,304.67904509283824
2023-06-04,Poland,304.67904509283824
2023-06-05,Poland,304.67904509283824
2023-06-06,Poland,304.70026525198944
2023-06-07,Poland,304.70026525198944
2023-06-08,Poland,304.7161803713528
2023-06-09,Poland,304.737400530504
2023-06-10,Poland,304.737400530504
2023-06-11,Poland,304.737400530504
2023-06-12,Poland,304.737400530504
2023-06-13,Poland,304.763925729443
2023-06-14,Poland,304.7931034482759
2023-06-15,Poland,304.7931034482759
2023-06-16,Poland,304.80636604774537
2023-06-17,Poland,304.81167108753317
2023-06-18,Poland,304.81167108753317
2023-06-19,Poland,304.83023872679047
2023-06-20,Poland,304.8594164456233
2023-06-21,Poland,304.8594164456233
2023-06-22,Poland,304.8700265251989
2023-06-23,Poland,304.8700265251989
2023-06-24,Poland,304.88859416445626
2023-06-25,Poland,304.90716180371356
2023-06-26,Poland,304.90716180371356
2023-06-27,Poland,304.90716180371356
2023-06-28,Poland,304.9363395225464
2023-06-29,Poland,304.9363395225464
2023-06-30,Poland,304.9549071618037
2023-07-01,Poland,304.9549071618037
2023-07-02,Poland,304.9549071618037
2023-07-03,Poland,304.973474801061
2023-07-04,Poland,304.9761273209549
2023-07-05,Poland,304.9761273209549
2023-07-06,Poland,304.9761273209549
2023-07-07,Poland,304.9787798408488
2023-07-08,Poland,304.9787798408488
2023-07-09,Poland,304.9787798408488
2023-07-10,Poland,304.9893899204244
2023-07-11,Poland,304.9893899204244
2023-07-12,Poland,304.9893899204244
2023-07-13,Poland,304.9893899204244
2023-07-14,Poland,304.9893899204244
2023-07-15,Poland,304.9893899204244
2023-07-16,Poland,305.0
2023-07-17,Poland,305.0
2023-07-18,Poland,305.0
2023-07-19,Poland,305.0
2023-07-20,Poland,305.0
2023-07-21,Poland,305.0212201591512
2023-07-22,Poland,305.0212201591512
2023-07-23,Poland,305.0212201591512
2023-07-24,Poland,305.0371352785146
2023-07-25,Poland,305.0371352785146
2023-07-26,Poland,305.0610079575597
2023-07-27,Poland,305.07161803713524
2023-07-28,Poland,305.07161803713524
2023-07-29,Poland,305.07161803713524
2023-07-30,Poland,305.07161803713524
2023-07-31,Poland,305.07161803713524
2023-08-01,Poland,305.0901856763926
2023-08-02,Poland,305.0901856763926
2023-08-03,Poland,305.0901856763926
2023-08-04,Poland,305.0901856763926
2023-08-05,Poland,305.0901856763926
2023-08-06,Poland,305.0901856763926
2023-08-07,Poland,305.0901856763926
2023-08-08,Poland,305.0901856763926
2023-08-09,Poland,305.1114058355438
2023-08-10,Poland,305.1114058355438
2023-08-11,Poland,305.1114058355438
2023-08-12,Poland,305.11405835543763
2023-08-13,Poland,305.11405835543763
2023-08-14,Poland,305.1220159151194
2023-08-15,Poland,305.1220159151194
2023-08-16,Poland,305.1220159151194
2023-08-17,Poland,305.1220159151194
2023-08-18,Poland,305.1220159151194
2023-08-19,Poland,305.12466843501323
2023-08-20,Poland,305.12997347480103
2023-08-21,Poland,305.14058355437663
2023-08-22,Poland,305.14058355437663
2023-08-23,Poland,305.1618037135279
2023-08-24,Poland,305.16445623342173
2023-08-25,Poland,305.18302387267903
2023-08-26,Poland,305.18302387267903
2023-08-27,Poland,305.20159151193633
2023-08-28,Poland,305.20159151193633
2023-08-29,Poland,305.20159151193633
2023-08-30,Poland,305.20159151193633
2023-08-31,Poland,305.2042440318302
2023-09-01,Poland,305.2042440318302
2023-09-02,Poland,305.2068965517241
2023-09-03,Poland,305.2068965517241
2023-09-04,Poland,305.209549071618
2023-09-05,Poland,305.209549071618
2023-09-06,Poland,305.209549071618
2023-09-07,Poland,305.209549071618
2023-09-08,Poland,305.2307692307692
2023-09-09,Poland,305.25994694960207
2023-09-10,Poland,305.25994694960207
2023-09-11,Poland,305.2838196286472
2023-09-12,Poland,305.289124668435
2023-09-13,Poland,305.3183023872679
2023-09-14,Poland,305.32095490716176
2023-09-15,Poland,305.3342175066313
2023-09-16,Poland,305.3342175066313
2023-09-17,Poland,305.3554376657825
2023-09-18,Poland,305.37135278514586
2023-09-19,Poland,305.39257294429706
2023-09-20,Poland,305.42175066312996
2023-09-21,Poland,305.42175066312996
2023-09-22,Poland,305.42970822281166
2023-09-23,Poland,305.42970822281166
2023-09-24,Poland,305.42970822281166
2023-09-25,Poland,305.42970822281166
2023-09-26,Poland,305.44562334217505
2023-09-27,Poland,305.45623342175065
2023-09-28,Poland,305.4641909814324
2023-09-29,Poland,305.46949602122015
2023-09-30,Poland,305.50663129973475
2023-10-01,Poland,305.52254641909815
2023-10-02,Poland,305.52254641909815
2023-10-03,Poland,305.55437665782495
2023-10-04,Poland,305.58620689655174
2023-10-05,Poland,305.60212201591514
2023-10-06,Poland,305.60212201591514
2023-10-07,Poland,305.60212201591514
2023-10-08,Poland,305.61273209549074
2023-10-09,Poland,305.61273209549074
2023-10-10,Poland,305.61273209549074
2023-10-11,Poland,305.61803713527854
2023-10-12,Poland,305.61803713527854
2023-10-13,Poland,305.62334217506634
2023-10-14,Poland,305.63129973474804
2023-10-15,Poland,305.65782493368704
2023-10-16,Poland,305.65782493368704
2023-10-17,Poland,305.67904509283824
2023-10-18,Poland,305.67904509283824
2023-10-19,Poland,305.6976127320955
2023-10-20,Poland,305.7082228116711
2023-10-21,Poland,305.7161803713528
2023-10-22,Poland,305.7214854111406
2023-10-23,Poland,305.7214854111406
2023-10-24,Poland,305.72944297082233
2023-10-25,Poland,305.74005305039793
2023-10-26,Poland,305.76127320954913
2023-10-27,Poland,305.7692307692308
2023-10-28,Poland,305.7798408488064
2023-10-29,Poland,305.7798408488064
2023-10-30,Poland,305.7798408488064
2023-10-31,Poland,305.7851458885942
2023-11-01,Poland,305.82493368700267
2023-11-02,Poland,305.82493368700267
2023-11-03,Poland,305.82493368700267
2023-11-04,Poland,305.82493368700267
2023-11-05,Poland,305.83554376657827
2023-11-06,Poland,305.83554376657827
2023-11-07,Poland,305.83554376657827
2023-11-08,Poland,305.8408488063661
2023-11-09,Poland,305.8514588859417
2023-11-10,Poland,305.8832891246684
2023-11-11,Poland,305.9045092838196
2023-11-12,Poland,305.91777188328916
2023-11-13,Poland,305.91777188328916
2023-11-14,Poland,305.91777188328916
2023-11-15,Poland,305.91777188328916
2023-11-16,Poland,305.93368700265256
2023-11-17,Poland,305.93368700265256
2023-11-18,Poland,305.93368700265256
2023-11-19,Poland,305.9602122015915
2023-11-20,Poland,305.9761273209549
2023-11-21,Poland,305.9761273209549
2023-11-22,Poland,305.9761273209549
2023-11-23,Poland,305.9867374005305
2023-11-24,Poland,305.9867374005305
2023-11-25,Poland,305.9946949602122
2023-11-26,Poland,306.0238726790451
2023-11-27,Poland,306.0238726790451
2023-11-28,Poland,306.0238726790451
2023-11-29,Poland,306.0424403183024
2023-11-30,Poland,306.0477453580902
2023-12-01,Poland,306.0477453580902
2023-12-02,Poland,306.0477453580902
2023-12-03,Poland,306.07692307692304
2023-12-04,Poland,306.10875331564984
2023-12-05,Poland,306.10875331564984
2023-12-06,Poland,306.11671087533153
2023-12-07,Poland,306.12201591511933
2023-12-08,Poland,306.12997347480103
2023-12-09,Poland,306.1591511936339
2023-12-10,Poland,306.1671087533157
2023-12-11,Poland,306.1671087533157
2023-12-12,Poland,306.17506631299733
2023-12-13,Poland,306.18037135278513
2023-12-14,Poland,306.19363395225463
2023-12-15,Poland,306.19363395225463
2023-12-16,Poland,306.19363395225463
2023-12-17,Poland,306.2254641909814
2023-12-18,Poland,306.23872679045087
2023-12-19,Poland,306.25464190981427
2023-12-20,Poland,306.2917771883289
2023-12-21,Poland,306.29442970822276
2023-12-22,Poland,306.29442970822276
2023-12-23,Poland,306.3023872679045
2023-12-24,Poland,306.3023872679045
2023-12-25,Poland,306.3023872679045
2023-12-26,Poland,306.3023872679045
2023-12-27,Poland,306.3129973474801
2023-12-28,Poland,306.3129973474801
2023-12-29,Poland,306.31564986737396
2023-12-30,Poland,306.31564986737396
2023-12-31,Poland,306.34217506631296
2024-01-01,Poland,306.34217506631296
2024-01-02,Poland,306.35809018567636
2024-01-03,Poland,306.37400530503976
2024-01-04,Poland,306.38726790450926
2024-01-05,Poland,306.41114058355436
2024-01-06,Poland,306.41114058355436
2024-01-07,Poland,306.41909814323606
2024-01-08,Poland,306.41909814323606
2024-01-09,Poland,306.41909814323606
2024-01-10,Poland,306.44031830238725
2024-01-11,Poland,306.44031830238725
2024-01-12,Poland,306.44031830238725
2024-01-13,Poland,306.46153846153845
2024-01-14,Poland,306.46153846153845
2024-01-15,Poland,306.48541114058355
2024-01-16,Poland,306.48541114058355
2024-01-17,Poland,306.51724137931035
2024-01-18,Poland,306.51724137931035
2024-01-19,Poland,306.52785145888595
2024-01-20,Poland,306.53315649867375
2024-01-21,Poland,306.5358090185676
2024-01-22,Poland,306.5464190981432
2024-01-23,Poland,306.54907161803715
2024-01-24,Poland,306.56763925729445
2024-01-25,Poland,306.57824933687004
2024-01-26,Poland,306.57824933687004
2024-01-27,Poland,306.57824933687004
2024-01-28,Poland,306.61538461538464
2024-01-29,Poland,306.61538461538464
2024-01-30,Poland,306.61803713527854
2024-01-31,Poland,306.61803713527854
2024-02-01,Poland,306.61803713527854
2024-02-02,Poland,306.61803713527854
2024-02-03,Poland,306.65251989389924
2024-02-04,Poland,306.66843501326264
2024-02-05,Poland,306.66843501326264
2024-02-06,Poland,306.6816976127321
2024-02-07,Poland,306.6870026525199
2024-02-08,Poland,306.71883289124673
2024-02-09,Poland,306.7214854111406
2024-02-10,Poland,306.7214854111406
2024-02-11,Poland,306.75066312997353
2024-02-12,Poland,306.7798408488064
2024-02-13,Poland,306.81167108753317
2024-02-14,Poland,306.82493368700267
2024-02-15,Poland,306.82493368700267
2024-02-16,Poland,306.82493368700267
2024-02-17,Poland,306.82493368700267
2024-02-18,Poland,306.8275862068965
2024-02-19,Poland,306.8275862068965
2024-02-20,Poland,306.83554376657827
2024-02-21,Poland,306.83554376657827
2024-02-22,Poland,306.83554376657827
2024-02-23,Poland,306.83554376657827
2024-02-24,Poland,306.83554376657827
2024-02-25,Poland,306.83554376657827
2024-02-26,Poland,306.86472148541117
2024-02-27,Poland,306.86472148541117
2024-02-28,Poland,306.86472148541117
2024-02-29,Poland,306.87002652519897
2024-03-01,Poland,306.87002652519897
2024-03-02,Poland,306.8832891246684
2024-03-03,Poland,306.89655172413796
2024-03-04,Poland,306.9098143236074
2024-03-05,Poland,306.9098143236074
2024-03-06,Poland,306.9098143236074
2024-03-07,Poland,306.9098143236074
2024-03-08,Poland,306.9098143236074
2024-03-09,Poland,306.9098143236074
2024-03-10,Poland,306.91246684350136
2024-03-11,Poland,306.91246684350136
2024-03-12,Poland,306.91246684350136
2024-03-13,Poland,306.92838196286476
2024-03-14,Poland,306.946949602122
2024-03-15,Poland,306.9575596816976
2024-03-16,Poland,306.9655172413793
2024-03-17,Poland,306.9708222811671
2024-03-18,Poland,306.9946949602122
2024-03-19,Poland,306.9946949602122
2024-03-20,Poland,306.9946949602122
2024-03-21,Poland,306.9946949602122
2024-03-22,Poland,306.9946949602122
2024-03-23,Poland,306.9946949602122
2024-03-24,Poland,306.9946949602122
2024-03-25,Poland,306.9946949602122
2024-03-26,Poland,306.9973474801061
2024-03-27,Poland,306.9973474801061
2024-03-28,Poland,306.9973474801061
2024-03-29,Poland,306.9973474801061
2024-03-30,Poland,307.0053050397878
2024-03-31,Poland,307.0053050397878
2024-04-01,Poland,307.0053050397878
2024-04-02,Poland,307.0053050397878
2024-04-03,Poland,307.0053050397878
2024-04-04,Poland,307.0132625994695
2024-04-05,Poland,307.0132625994695
2024-04-06,Poland,307.0132625994695
2024-04-07,Poland,307.026525198939
2024-04-08,Poland,307.0291777188329
2024-04-09,Poland,307.0291777188329
2024-04-10,Poland,307.0291777188329
2024-04-11,Poland,307.0291777188329
2024-04-12,Poland,307.0371352785146
2024-04-13,Poland,307.0371352785146
2024-04-14,Poland,307.0371352785146
2024-04-15,Poland,307.0371352785146
2024-04-16,Poland,307.0450928381963
2024-04-17,Poland,307.079575596817
2024-04-18,Poland,307.079575596817
2024-04-19,Poland,307.0901856763926
2024-04-20,Poland,307.0901856763926
2024-04-21,Poland,307.12201591511933
2024-04-22,Poland,307.12201591511933
2024-04-23,Poland,307.12201591511933
2024-04-24,Poland,307.13262599469493
2024-04-25,Poland,307.13262599469493
2024-04-26,Poland,307.1405835543767
2024-04-27,Poland,307.1405835543767
2024-04-28,Poland,307.1405835543767
2024-04-29,Poland,307.1405835543767
2024-04-30,Poland,307.17506631299733
2024-05-01,Poland,307.18302387267903
2024-05-02,Poland,307.19098143236073
2024-05-03,Poland,307.19098143236073
2024-05-04,Poland,307.2148541114058
2024-05-05,Poland,307.2175066312997
2024-05-06,Poland,307.2254641909814
2024-05-07,Poland,307.2254641909814
2024-05-08,Poland,307.2413793103448
2024-05-09,Poland,307.2572944297082
2024-05-10,Poland,307.2572944297082
2024-05-11,Poland,307.2572944297082
2024-05-12,Poland,307.262599469496
2024-05-13,Poland,307.262599469496
2024-05-14,Poland,307.262599469496
2024-05-15,Poland,307.2652519893899
2024-05-16,Poland,307.2758620689655
2024-05-17,Poland,307.2758620689655
2024-05-18,Poland,307.2758620689655
2024-05-19,Poland,307.2811671087533
2024-05-20,Poland,307.2811671087533
2024-05-21,Poland,307.2811671087533
2024-05-22,Poland,307.28912466843497
2024-05-23,Poland,307.31034482758616
2024-05-24,Poland,307.33156498673736
2024-05-25,Poland,307.3342175066313
2024-05-26,Poland,307.3342175066313
2024-05-27,Poland,307.33687002652516
2024-05-28,Poland,307.34217506631296
2024-05-29,Poland,307.35278514588856
2024-05-30,Poland,307.35278514588856
2024-05-31,Poland,307.35278514588856
2024-06-01,Poland,307.35809018567636
2024-06-02,Poland,307.35809018567636
2024-06-03,Poland,307.35809018567636
2024-06-04,Poland,307.36339522546416
2024-06-05,Poland,307.37665782493366
2024-06-06,Poland,307.38196286472146
2024-06-07,Poland,307.38196286472146
2024-06-08,Poland,307.38196286472146
2024-06-09,Poland,307.38196286472146
2024-06-10,Poland,307.38196286472146
2024-06-11,Poland,307.38196286472146
2024-06-12,Poland,307.38196286472146
2024-06-13,Poland,307.38196286472146
2024-06-14,Poland,307.38992042440316
2024-06-15,Poland,307.38992042440316
2024-06-16,Poland,307.38992042440316
2024-06-17,Poland,307.39257294429706
