date,location,cases_per_100k
2022-11-25,Poland,18164.04774535809
2022-11-26,Poland,18196.883289124667
2022-11-27,Poland,18230.220159151195
2022-11-28,Poland,18258.62068965517
2022-11-29,Poland,18289.328912466844
2022-11-30,Poland,18318.81697612732
2022-12-01,Poland,18350.928381962865
2022-12-02,Poland,18379.46949602122
2022-12-03,Poland,18408.326259946953
2022-12-04,Poland,18435.50928381963
2022-12-05,Poland,18460.981432360746
2022-12-06,Poland,18489.52785145889
2022-12-07,Poland,18516.18302387268
2022-12-08,Poland,18543.522546419095
2022-12-09,Poland,18568.408488063662
2022-12-10,Poland,18594.3050397878
2022-12-11,Poland,18618.580901856763
2022-12-12,Poland,18642.968169761272
2022-12-13,Poland,18668.010610079575
2022-12-14,Poland,18691.572944297084
2022-12-15,Poland,18716.42970822281
2022-12-16,Poland,18738.251989389923
2022-12-17,Poland,18760.83023872679
2022-12-18,Poland,18785.68700265252
2022-12-19,Poland,18807.002652519895
2022-12-20,Poland,18826.30769230769
2022-12-21,Poland,18849.912466843503
2022-12-22,Poland,18870.989389920425
2022-12-23,Poland,18890.31299734748
2022-12-24,Poland,18909.05305039788
2022-12-25,Poland,18930.079575596817
2022-12-26,Poland,18948.10079575597
2022-12-27,Poland,18964.885941644563
2022-12-28,Poland,18984.907161803712
2022-12-29,Poland,19003.94694960212
2022-12-30,Poland,19023.201591511934
2022-12-31,Poland,19040.334217506632
2023-01-01,Poland,19058.57029177719
2023-01-02,Poland,19074.34482758621
2023-01-03,Poland,19090.716180371353
2023-01-04,Poland,19107.594164456234
2023-01-05,Poland,19124.24668435013
2023-01-06,Poland,19141.91511936339
2023-01-07,Poland,19158.787798408488
2023-01-08,Poland,19172.729442970824
2023-01-09,Poland,19186.9124668435
2023-01-10,Poland,19202.777188328913
2023-01-11,Poland,19219.222811671087
2023-01-12,Poland,19234.18567639257
2023-01-13,Poland,19247.466843501326
2023-01-14,Poland,19261.45092838196
2023-01-15,Poland,19276.559681697614
2023-01-16,Poland,19291.68700265252
2023-01-17,Poland,19303.567639257293
2023-01-18,Poland,19314.54376657825
2023-01-19,Poland,19326.80901856764
2023-01-20,Poland,19337.777188328913
2023-01-21,Poland,19349.403183023875
2023-01-22,Poland,19359.405835543766
2023-01-23,Poland,19370.989389920425
2023-01-24,Poland,19382.599469496025
2023-01-25,Poland,19395.41644562334
2023-01-26,Poland,19407.66047745358
2023-01-27,Poland,19418.063660477455
2023-01-28,Poland,19426.51193633952
2023-01-29,Poland,19437.384615384617
2023-01-30,Poland,19445.716180371353
2023-01-31,Poland,19452.618037135275
2023-02-01,Poland,19461.0
2023-02-02,Poland,19467.541114058356
2023-02-03,Poland,19478.740053050402
2023-02-04,Poland,19488.498673740054
2023-02-05,Poland,19498.437665782494
2023-02-06,Poland,19505.405835543766
2023-02-07,Poland,19512.62068965517
2023-02-08,Poland,19520.12466843501
2023-02-09,Poland,19526.48275862069
2023-02-10,Poland,19533.318302387266
2023-02-11,Poland,19540.562334217506
2023-02-12,Poland,19545.888594164455
2023-02-13,Poland,19552.03448275862
2023-02-14,Poland,19560.015915119362
2023-02-15,Poland,19566.135278514583
2023-02-16,Poland,19569.14854111406
2023-02-17,Poland,19573.27851458886
2023-02-18,Poland,19577.599469496025
2023-02-19,Poland,19582.12201591512
2023-02-20,Poland,19587.485411140584
2023-02-21,Poland,19591.03448275862
2023-02-22,Poland,19598.180371352784
2023-02-23,Poland,19602.480106100797
2023-02-24,Poland,19607.716180371353
2023-02-25,Poland,19610.729442970824
2023-02-26,Poland,19611.782493368704
2023-02-27,Poland,19616.583554376655
2023-02-28,Poland,19621.75596816976
2023-03-01,Poland,19627.09814323607
2023-03-02,Poland,19630.644562334215
2023-03-03,Poland,19634.519893899203
2023-03-04,Poland,19636.724137931033
2023-03-05,Poland,19637.652519893898
2023-03-06,Poland,19641.015915119362
2023-03-07,Poland,19644.925729442974
2023-03-08,Poland,19648.681697612734
2023-03-09,Poland,19652.925729442974
2023-03-10,Poland,19657.259946949598
2023-03-11,Poland,19661.22811671087
2023-03-12,Poland,19665.04774535809
2023-03-13,Poland,19668.005305039787
2023-03-14,Poland,19669.62599469496
2023-03-15,Poland,19669.62599469496
2023-03-16,Poland,19672.262599469497
2023-03-17,Poland,19676.61273209549
2023-03-18,Poland,19679.52785145889
2023-03-19,Poland,19684.62599469496
2023-03-20,Poland,19687.771883289122
2023-03-21,Poland,19687.771883289122
2023-03-22,Poland,19691.437665782494
2023-03-23,Poland,19692.05305039788
2023-03-24,Poland,19693.87798408488
2023-03-25,Poland,19695.1724137931
2023-03-26,Poland,19696.978779840847
2023-03-27,Poland,19701.289124668438
2023-03-28,Poland,19704.896551724138
2023-03-29,Poland,19704.896551724138
2023-03-30,Poland,19707.249336870023
2023-03-31,Poland,19707.832891246686
2023-04-01,Poland,19711.400530503975
2023-04-02,Poland,19715.419098143237
2023-04-03,Poland,19716.41379310345
2023-04-04,Poland,19719.498673740054
2023-04-05,Poland,19722.710875331562
2023-04-06,Poland,19725.42970822281
2023-04-07,Poland,19728.684350132626
2023-04-08,Poland,19730.03448275862
2023-04-09,Poland,19732.10079575597
2023-04-10,Poland,19733.53050397878
2023-04-11,Poland,19735.116710875333
2023-04-12,Poland,19736.52785145889
2023-04-13,Poland,19736.52785145889
2023-04-14,Poland,19737.58620689655
2023-04-15,Poland,19740.493368700263
2023-04-16,Poland,19740.493368700263
2023-04-17,Poland,19740.90185676393
2023-04-18,Poland,19740.90185676393
2023-04-19,Poland,19742.445623342173
2023-04-20,Poland,19743.546419098144
2023-04-21,Poland,19745.806366047742
2023-04-22,Poland,19748.99469496021
2023-04-23,Poland,19748.99469496021
2023-04-24,Poland,19748.99469496021
2023-04-25,Poland,19750.588859416443
2023-04-26,Poland,19750.588859416443
2023-04-27,Poland,19752.281167108755
2023-04-28,Poland,19752.281167108755
2023-04-29,Poland,19752.498673740054
2023-04-30,Poland,19752.498673740054
2023-05-01,Poland,19752.498673740054
2023-05-02,Poland,19753.23872679045
2023-05-03,Poland,19753.23872679045
2023-05-04,Poland,19753.23872679045
2023-05-05,Poland,19753.23872679045
2023-05-06,Poland,19753.23872679045
2023-05-07,Poland,19754.594164456234
2023-05-08,Poland,19755.384615384617
2023-05-09,Poland,19755.960212201593
2023-05-10,Poland,19755.960212201593
2023-05-11,Poland,19758.323607427057
2023-05-12,Poland,19759.05305039788
2023-05-13,Poland,19759.05305039788
2023-05-14,Poland,19759.87533156499
2023-05-15,Poland,19761.851458885943
2023-05-16,Poland,19761.90185676393
2023-05-17,Poland,19762.018567639254
2023-05-18,Poland,19762.92307692308
2023-05-19,Poland,19764.28116710875
2023-05-20,Poland,19765.167108753314
2023-05-21,Poland,19765.167108753314
2023-05-22,Poland,19766.352785145886
2023-05-23,Poland,19766.352785145886
2023-05-24,Poland,19766.352785145886
2023-05-25,Poland,19768.36604774536
2023-05-26,Poland,19768.36604774536
2023-05-27,Poland,19768.36604774536
2023-05-28,Poland,19769.320954907158
2023-05-29,Poland,19769.320954907158
2023-05-30,Poland,19771.180371352784
2023-05-31,Poland,19771.437665782494
2023-06-01,Poland,19773.106100795754
2023-06-02,Poland,19773.225464190986
2023-06-03,Poland,19773.225464190986
2023-06-04,Poland,19773.225464190986
2023-06-05,Poland,19773.225464190986
2023-06-06,Poland,19775.02122015915
2023-06-07,Poland,19775.02122015915
2023-06-08,Poland,19776.41379310345
2023-06-09,Poland,19778.114058355437
2023-06-10,Poland,19778.114058355437
2023-06-11,Poland,19778.114058355437
2023-06-12,Poland,19778.114058355437
2023-06-13,Poland,19780.33952254642
2023-06-14,Poland,19782.76923076923
2023-06-15,Poland,19782.76923076923
2023-06-16,Poland,19783.79045092838
2023-06-17,Poland,19784.31299734748
2023-06-18,Poland,19784.31299734748
2023-06-19,Poland,19786.0
2023-06-20,Poland,19788.60477453581
2023-06-21,Poland,19788.60477453581
2023-06-22,Poland,19789.604774535812
2023-06-23,Poland,19789.604774535812
2023-06-24,Poland,19791.228116710878
2023-06-25,Poland,19792.90185676393
2023-06-26,Poland,19792.90185676393
2023-06-27,Poland,19792.90185676393
2023-06-28,Poland,19795.347480106102
2023-06-29,Poland,19795.347480106102
2023-06-30,Poland,19796.960212201593
2023-07-01,Poland,19796.960212201593
2023-07-02,Poland,19796.960212201593
2023-07-03,Poland,19798.54907161804
2023-07-04,Poland,19798.870026525197
2023-07-05,Poland,19798.870026525197
2023-07-06,Poland,19798.870026525197
2023-07-07,Poland,19799.111405835545
2023-07-08,Poland,19799.111405835545
2023-07-09,Poland,19799.111405835545
2023-07-10,Poland,19800.00530503979
2023-07-11,Poland,19800.00530503979
2023-07-12,Poland,19800.00530503979
2023-07-13,Poland,19800.00530503979
2023-07-14,Poland,19800.00530503979
2023-07-15,Poland,19800.00530503979
2023-07-16,Poland,19801.03448275862
2023-07-17,Poland,19801.03448275862
2023-07-18,Poland,19801.03448275862
2023-07-19,Poland,19801.03448275862
2023-07-20,Poland,19801.03448275862
2023-07-21,Poland,19802.87798408488
2023-07-22,Poland,19802.87798408488
2023-07-23,Poland,19802.87798408488
2023-07-24,Poland,19804.310344827583
2023-07-25,Poland,19804.310344827583
2023-07-26,Poland,19806.403183023875
2023-07-27,Poland,19807.320954907158
2023-07-28,Poland,19807.320954907158
2023-07-29,Poland,19807.320954907158
2023-07-30,Poland,19807.320954907158
2023-07-31,Poland,19807.320954907158
2023-08-01,Poland,19808.862068965514
2023-08-02,Poland,19808.862068965514
2023-08-03,Poland,19808.862068965514
2023-08-04,Poland,19808.862068965514
2023-08-05,Poland,19808.907161803712
2023-08-06,Poland,19808.907161803712
2023-08-07,Poland,19808.907161803712
2023-08-08,Poland,19808.907161803712
2023-08-09,Poland,19810.84350132626
2023-08-10,Poland,19810.84350132626
2023-08-11,Poland,19810.84350132626
2023-08-12,Poland,19810.970822281168
2023-08-13,Poland,19810.970822281168
2023-08-14,Poland,19811.668435013264
2023-08-15,Poland,19811.668435013264
2023-08-16,Poland,19811.668435013264
2023-08-17,Poland,19811.668435013264
2023-08-18,Poland,19811.668435013264
2023-08-19,Poland,19811.94429708223
2023-08-20,Poland,19812.52519893899
2023-08-21,Poland,19813.567639257297
2023-08-22,Poland,19813.567639257297
2023-08-23,Poland,19815.562334217506
2023-08-24,Poland,19815.70026525199
2023-08-25,Poland,19817.334217506632
2023-08-26,Poland,19817.334217506632
2023-08-27,Poland,19819.023872679045
2023-08-28,Poland,19819.111405835545
2023-08-29,Poland,19819.111405835545
2023-08-30,Poland,19819.111405835545
2023-08-31,Poland,19819.46419098143
2023-09-01,Poland,19819.46419098143
2023-09-02,Poland,19819.80901856764
2023-09-03,Poland,19819.80901856764
2023-09-04,Poland,19820.09814323607
2023-09-05,Poland,19820.09814323607
2023-09-06,Poland,19820.09814323607
2023-09-07,Poland,19820.09814323607
2023-09-08,Poland,19822.03448275862
2023-09-09,Poland,19824.607427055704
2023-09-10,Poland,19824.607427055704
2023-09-11,Poland,19826.795755968167
2023-09-12,Poland,19827.27851458886
2023-09-13,Poland,19829.923076923074
2023-09-14,Poland,19830.10079575597
2023-09-15,Poland,19831.23872679045
2023-09-16,Poland,19831.23872679045
2023-09-17,Poland,19833.18302387268
2023-09-18,Poland,19834.55702917772
2023-09-19,Poland,19836.427055702916
2023-09-20,Poland,19838.95225464191
2023-09-21,Poland,19838.95225464191
2023-09-22,Poland,19839.742705570294
2023-09-23,Poland,19839.742705570294
2023-09-24,Poland,19839.742705570294
2023-09-25,Poland,19839.742705570294
2023-09-26,Poland,19841.09814323607
2023-09-27,Poland,19842.108753315646
2023-09-28,Poland,19842.85145888594
2023-09-29,Poland,19843.262599469497
2023-09-30,Poland,19846.5198938992
2023-10-01,Poland,19848.01326259947
2023-10-02,Poland,19848.01326259947
2023-10-03,Poland,19850.83289124668
2023-10-04,Poland,19853.644562334215
2023-10-05,Poland,19855.16445623342
2023-10-06,Poland,19855.16445623342
2023-10-07,Poland,19855.16445623342
2023-10-08,Poland,19856.06100795756
2023-10-09,Poland,19856.06100795756
2023-10-10,Poland,19856.06100795756
2023-10-11,Poland,19856.44031830239
2023-10-12,Poland,19856.44031830239
2023-10-13,Poland,19857.042440318306
2023-10-14,Poland,19857.65782493369
2023-10-15,Poland,19860.119363395228
2023-10-16,Poland,19860.119363395228
2023-10-17,Poland,19861.968169761272
2023-10-18,Poland,19861.968169761272
2023-10-19,Poland,19863.774535809014
2023-10-20,Poland,19864.740053050402
2023-10-21,Poland,19865.58355437666
2023-10-22,Poland,19865.992042440317
2023-10-23,Poland,19865.992042440317
2023-10-24,Poland,19866.777188328913
2023-10-25,Poland,19867.790450928384
2023-10-26,Poland,19869.83023872679
2023-10-27,Poland,19870.57029177719
2023-10-28,Poland,19871.44827586207
2023-10-29,Poland,19871.44827586207
2023-10-30,Poland,19871.44827586207
2023-10-31,Poland,19871.819628647216
2023-11-01,Poland,19875.519893899203
2023-11-02,Poland,19875.519893899203
2023-11-03,Poland,19875.519893899203
2023-11-04,Poland,19875.519893899203
2023-11-05,Poland,19876.469496021225
2023-11-06,Poland,19876.469496021225
2023-11-07,Poland,19876.469496021225
2023-11-08,Poland,19876.912466843503
2023-11-09,Poland,19877.941644562332
2023-11-10,Poland,19880.883289124667
2023-11-11,Poland,19882.824933687
2023-11-12,Poland,19883.93899204244
2023-11-13,Poland,19883.93899204244
2023-11-14,Poland,19883.93899204244
2023-11-15,Poland,19883.93899204244
2023-11-16,Poland,19885.42970822281
2023-11-17,Poland,19885.42970822281
2023-11-18,Poland,19885.42970822281
2023-11-19,Poland,19887.798408488066
2023-11-20,Poland,19889.217506631296
2023-11-21,Poland,19889.217506631296
2023-11-22,Poland,19889.217506631296
2023-11-23,Poland,19890.19893899204
2023-11-24,Poland,19890.19893899204
2023-11-25,Poland,19891.058355437664
2023-11-26,Poland,19893.710875331566
2023-11-27,Poland,19893.710875331566
2023-11-28,Poland,19893.710875331566
2023-11-29,Poland,19895.36604774536
2023-11-30,Poland,19895.917771883287
2023-12-01,Poland,19895.917771883287
2023-12-02,Poland,19895.917771883287
2023-12-03,Poland,19898.647214854114
2023-12-04,Poland,19901.60477453581
2023-12-05,Poland,19901.60477453581
2023-12-06,Poland,19902.432360742707
2023-12-07,Poland,19902.835543766578
2023-12-08,Poland,19903.636604774536
2023-12-09,Poland,19906.336870026524
2023-12-10,Poland,19907.175066313
2023-12-11,Poland,19907.175066313
2023-12-12,Poland,19907.822281167108
2023-12-13,Poland,19908.222811671087
2023-12-14,Poland,19909.48275862069
2023-12-15,Poland,19909.48275862069
2023-12-16,Poland,19909.48275862069
2023-12-17,Poland,19912.546419098144
2023-12-18,Poland,19913.86472148541
2023-12-19,Poland,19915.352785145886
2023-12-20,Poland,19918.92572944297
2023-12-21,Poland,19919.137931034486
2023-12-22,Poland,19919.137931034486
2023-12-23,Poland,19919.888594164455
2023-12-24,Poland,19919.888594164455
2023-12-25,Poland,19919.888594164455
2023-12-26,Poland,19919.888594164455
2023-12-27,Poland,19920.978779840847
2023-12-28,Poland,19920.978779840847
2023-12-29,Poland,19921.19628647215
2023-12-30,Poland,19921.19628647215
2023-12-31,Poland,19923.63395225464
2024-01-01,Poland,19923.63395225464
2024-01-02,Poland,19925.193633952258
2024-01-03,Poland,19926.599469496025
2024-01-04,Poland,19927.8700265252
2024-01-05,Poland,19930.27055702918
2024-01-06,Poland,19930.27055702918
2024-01-07,Poland,19931.06896551724
2024-01-08,Poland,19931.06896551724
2024-01-09,Poland,19931.06896551724
2024-01-10,Poland,19933.241379310344
2024-01-11,Poland,19933.241379310344
2024-01-12,Poland,19933.241379310344
2024-01-13,Poland,19935.26525198939
2024-01-14,Poland,19935.26525198939
2024-01-15,Poland,19937.47480106101
2024-01-16,Poland,19937.47480106101
2024-01-17,Poland,19940.496021220162
2024-01-18,Poland,19940.496021220162
2024-01-19,Poland,19941.54376657825
2024-01-20,Poland,19942.18302387268
2024-01-21,Poland,19942.514588859416
2024-01-22,Poland,19943.506631299737
2024-01-23,Poland,19943.663129973473
2024-01-24,Poland,19945.562334217506
2024-01-25,Poland,19946.72148541114
2024-01-26,Poland,19946.72148541114
2024-01-27,Poland,19946.72148541114
2024-01-28,Poland,19950.448275862065
2024-01-29,Poland,19950.448275862065
2024-01-30,Poland,19950.70557029178
2024-01-31,Poland,19950.70557029178
2024-02-01,Poland,19950.70557029178
2024-02-02,Poland,19950.70557029178
2024-02-03,Poland,19954.103448275862
2024-02-04,Poland,19955.732095490715
2024-02-05,Poland,19955.732095490715
2024-02-06,Poland,19956.92307692308
2024-02-07,Poland,19957.352785145886
2024-02-08,Poland,19960.57029177719
2024-02-09,Poland,19960.8275862069
2024-02-10,Poland,19960.8275862069
2024-02-11,Poland,19963.63129973475
2024-02-12,Poland,19966.580901856763
2024-02-13,Poland,19969.65517241379
2024-02-14,Poland,19970.968169761272
2024-02-15,Poland,19970.968169761272
2024-02-16,Poland,19970.968169761272
2024-02-17,Poland,19970.968169761272
2024-02-18,Poland,19971.19628647215
2024-02-19,Poland,19971.19628647215
2024-02-20,Poland,19972.007957559683
2024-02-21,Poland,19972.007957559683
2024-02-22,Poland,19972.007957559683
2024-02-23,Poland,19972.007957559683
2024-02-24,Poland,19972.007957559683
2024-02-25,Poland,19972.007957559683
2024-02-26,Poland,19974.98673740053
2024-02-27,Poland,19974.98673740053
2024-02-28,Poland,19974.98673740053
2024-02-29,Poland,19975.503978779838
2024-03-01,Poland,19975.503978779838
2024-03-02,Poland,19976.822281167108
2024-03-03,Poland,19978.092838196288
2024-03-04,Poland,19979.52785145889
2024-03-05,Poland,19979.52785145889
2024-03-06,Poland,19979.52785145889
2024-03-07,Poland,19979.52785145889
2024-03-08,Poland,19979.52785145889
2024-03-09,Poland,19979.52785145889
2024-03-10,Poland,19979.716180371353
2024-03-11,Poland,19979.716180371353
2024-03-12,Poland,19979.716180371353
2024-03-13,Poland,19981.347480106102
2024-03-14,Poland,19983.132625994698
2024-03-15,Poland,19984.31830238727
2024-03-16,Poland,19985.106100795754
2024-03-17,Poland,19985.692307692305
2024-03-18,Poland,19988.153846153848
2024-03-19,Poland,19988.153846153848
2024-03-20,Poland,19988.153846153848
2024-03-21,Poland,19988.153846153848
2024-03-22,Poland,19988.153846153848
2024-03-23,Poland,19988.153846153848
2024-03-24,Poland,19988.153846153848
2024-03-25,Poland,19988.153846153848
2024-03-26,Poland,19988.533156498677
2024-03-27,Poland,19988.533156498677
2024-03-28,Poland,19988.533156498677
2024-03-29,Poland,19988.533156498677
2024-03-30,Poland,19989.241379310344
2024-03-31,Poland,19989.241379310344
2024-04-01,Poland,19989.241379310344
2024-04-02,Poland,19989.241379310344
2024-04-03,Poland,19989.241379310344
2024-04-04,Poland,19989.933687002656
2024-04-05,Poland,19989.933687002656
2024-04-06,Poland,19989.933687002656
2024-04-07,Poland,19991.363395225464
2024-04-08,Poland,19991.562334217506
2024-04-09,Poland,19991.562334217506
2024-04-10,Poland,19991.562334217506
2024-04-11,Poland,19991.562334217506
2024-04-12,Poland,19992.437665782494
2024-04-13,Poland,19992.437665782494
2024-04-14,Poland,19992.437665782494
2024-04-15,Poland,19992.437665782494
2024-04-16,Poland,19993.19893899204
2024-04-17,Poland,19996.76923076923
2024-04-18,Poland,19996.76923076923
2024-04-19,Poland,19997.862068965514
2024-04-20,Poland,19997.862068965514
2024-04-21,Poland,20001.092838196284
2024-04-22,Poland,20001.092838196284
2024-04-23,Poland,20001.092838196284
2024-04-24,Poland,20002.06896551724
2024-04-25,Poland,20002.18302387268
2024-04-26,Poland,20002.954907161802
2024-04-27,Poland,20002.954907161802
2024-04-28,Poland,20002.954907161802
2024-04-29,Poland,20002.954907161802
2024-04-30,Poland,20006.405835543766
2024-05-01,Poland,20007.119363395228
2024-05-02,Poland,20007.89124668435
2024-05-03,Poland,20007.89124668435
2024-05-04,Poland,20010.352785145886
2024-05-05,Poland,20010.68169761273
2024-05-06,Poland,20011.403183023875
2024-05-07,Poland,20011.403183023875
2024-05-08,Poland,20013.066312997344
2024-05-09,Poland,20014.652519893898
2024-05-10,Poland,20014.652519893898
2024-05-11,Poland,20014.652519893898
2024-05-12,Poland,20015.302387267904
2024-05-13,Poland,20015.302387267904
2024-05-14,Poland,20015.302387267904
2024-05-15,Poland,20015.59151193634
2024-05-16,Poland,20016.724137931036
2024-05-17,Poland,20016.740053050402
2024-05-18,Poland,20016.740053050402
2024-05-19,Poland,20017.39522546419
2024-05-20,Poland,20017.39522546419
2024-05-21,Poland,20017.39522546419
2024-05-22,Poland,20018.09814323607
2024-05-23,Poland,20020.336870026524
2024-05-24,Poland,20022.49071618037
2024-05-25,Poland,20022.893899204246
2024-05-26,Poland,20022.893899204246
2024-05-27,Poland,20023.04774535809
2024-05-28,Poland,20023.588859416443
2024-05-29,Poland,20024.750663129977
2024-05-30,Poland,20024.750663129977
2024-05-31,Poland,20024.793103448275
2024-06-01,Poland,20025.400530503975
2024-06-02,Poland,20025.400530503975
2024-06-03,Poland,20025.432360742707
2024-06-04,Poland,20025.95225464191
2024-06-05,Poland,20027.249336870023
2024-06-06,Poland,20027.75331564987
2024-06-07,Poland,20027.75331564987
2024-06-08,Poland,20027.75331564987
2024-06-09,Poland,20027.75331564987
2024-06-10,Poland,20027.75331564987
2024-06-11,Poland,20027.75331564987
2024-06-12,Poland,20027.75331564987
2024-06-13,Poland,20027.75331564987
2024-06-14,Poland,20028.514588859416
2024-06-15,Poland,20028.514588859416
2024-06-16,Poland,20028.514588859416
2024-06-17,Poland,20028.66047745358
2024-06-18,Poland,20028.66047745358
2024-06-19,Poland,20028.66047745358
2024-06-20,Poland,20028.66047745358
2024-06-21,Poland,20028.66047745358
2024-06-22,Poland,20030.90450928382
2024-06-23,Poland,20033.14323607427
2024-06-24,Poland,20033.14323607427
2024-06-25,Poland,20033.65782493369
2024-06-26,Poland,20035.93899204244
2024-06-27,Poland,20038.15649867374
2024-06-28,Poland,20039.77984084881
2024-06-29,Poland,20040.957559681694
2024-06-30,Poland,20042.785145888593
2024-07-01,Poland,20042.785145888593
2024-07-02,Poland,20042.785145888593
2024-07-03,Poland,20042.785145888593
2024-07-04,Poland,20043.48275862069
2024-07-05,Poland,20043.48275862069
2024-07-06,Poland,20043.48275862069
2024-07-07,Poland,20043.48275862069
2024-07-08,Poland,20043.48275862069
2024-07-09,Poland,20043.48275862069
2024-07-10,Poland,20043.48275862069
2024-07-11,Poland,20044.86472148541
2024-07-12,Poland,20045.787798408488
2024-07-13,Poland,20045.787798408488
2024-07-14,Poland,20045.787798408488
2024-07-15,Poland,20048.015915119362
2024-07-16,Poland,20050.567639257293
2024-07-17,Poland,20050.567639257293
2024-07-18,Poland,20050.567639257293
2024-07-19,Poland,20050.567639257293
2024-07-20,Poland,20051.466843501323
2024-07-21,Poland,20051.466843501323
2024-07-22,Poland,20051.466843501323
2024-07-23,Poland,20053.96021220159
2024-07-24,Poland,20054.65517241379
2024-07-25,Poland,20054.65517241379
2024-07-26,Poland,20054.65517241379
2024-07-27,Poland,20054.65517241379
2024-07-28,Poland,20056.93899204244
2024-07-29,Poland,20056.93899204244
2024-07-30,Poland,20056.93899204244
2024-07-31,Poland,20057.201591511934
2024-08-01,Poland,20059.05039787798
2024-08-02,Poland,20059.05039787798
2024-08-03,Poland,20060.209549071616
2024-08-04,Poland,20061.405835543766
2024-08-05,Poland,20061.405835543766
2024-08-06,Poland,20061.405835543766
2024-08-07,Poland,20061.405835543766
2024-08-08,Poland,20061.480106100797
2024-08-09,Poland,20061.480106100797
2024-08-10,Poland,20061.997347480105
2024-08-11,Poland,20061.997347480105
2024-08-12,Poland,20062.22546419098
2024-08-13,Poland,20062.22546419098
2024-08-14,Poland,20062.60477453581
2024-08-15,Poland,20062.91511936339
2024-08-16,Poland,20062.91511936339
2024-08-17,Poland,20062.91511936339
2024-08-18,Poland,20063.59151193634
2024-08-19,Poland,20066.620689655178
2024-08-20,Poland,20066.620689655178
2024-08-21,Poland,20066.620689655178
2024-08-22,Poland,20066.620689655178
2024-08-23,Poland,20067.270557029176
2024-08-24,Poland,20067.270557029176
2024-08-25,Poland,20067.270557029176
2024-08-26,Poland,20067.270557029176
2024-08-27,Poland,20067.270557029176
2024-08-28,Poland,20067.270557029176
2024-08-29,Poland,20067.270557029176
2024-08-30,Poland,20067.270557029176
2024-08-31,Poland,20068.4350132626
2024-09-01,Poland,20068.4350132626
2024-09-02,Poland,20068.4350132626
2024-09-03,Poland,20068.933687002653
2024-09-04,Poland,20069.53050397878
2024-09-05,Poland,20071.347480106102
2024-09-06,Poland,20073.872679045093
2024-09-07,Poland,20073.872679045093
2024-09-08,Poland,20075.888594164455
2024-09-09,Poland,20076.238726790452
2024-09-10,Poland,20077.08488063661
2024-09-11,Poland,20077.08488063661
2024-09-12,Poland,20077.08488063661
2024-09-13,Poland,20077.08488063661
2024-09-14,Poland,20077.08488063661
2024-09-15,Poland,20077.08488063661
2024-09-16,Poland,20077.08488063661
2024-09-17,Poland,20077.440318302386
2024-09-18,Poland,20077.440318302386
2024-09-19,Poland,20077.583554376655
2024-09-20,Poland,20077.583554376655
2024-09-21,Poland,20077.583554376655
2024-09-22,Poland,20077.583554376655
2024-09-23,Poland,20078.055702917773
2024-09-24,Poland,20078.055702917773
2024-09-25,Poland,20078.055702917773
2024-09-26,Poland,20079.498673740054
2024-09-27,Poland,20079.498673740054
2024-09-28,Poland,20080.188328912463
2024-09-29,Poland,20080.188328912463
2024-09-30,Poland,20081.883289124667
2024-10-01,Poland,20083.023872679045
2024-10-02,Poland,20084.827586206895
2024-10-03,Poland,20084.827586206895
2024-10-04,Poland,20084.827586206895
2024-10-05,Poland,20084.827586206895
2024-10-06,Poland,20084.827586206895
2024-10-07,Poland,20084.827586206895
2024-10-08,Poland,20086.111405835545
2024-10-09,Poland,20086.111405835545
2024-10-10,Poland,20086.111405835545
2024-10-11,Poland,20086.111405835545
2024-10-12,Poland,20086.111405835545
2024-10-13,Poland,20086.111405835545
2024-10-14,Poland,20086.111405835545
2024-10-15,Poland,20087.44031830239
2024-10-16,Poland,20089.588859416443
2024-10-17,Poland,20089.588859416443
2024-10-18,Poland,20089.907161803712
2024-10-19,Poland,20091.09549071618
2024-10-20,Poland,20091.09549071618
2024-10-21,Poland,20091.429708222808
2024-10-22,Poland,20091.429708222808
2024-10-23,Poland,20091.429708222808
2024-10-24,Poland,20091.429708222808
2024-10-25,Poland,20092.941644562336
2024-10-26,Poland,20092.941644562336
2024-10-27,Poland,20092.941644562336
2024-10-28,Poland,20093.405835543766
2024-10-29,Poland,20095.09814323607
2024-10-30,Poland,20095.09814323607
2024-10-31,Poland,20095.867374005302
2024-11-01,Poland,20099.05305039788
2024-11-02,Poland,20099.05305039788
2024-11-03,Poland,20099.12466843501
2024-11-04,Poland,20099.12466843501
2024-11-05,Poland,20099.12466843501
2024-11-06,Poland,20099.12466843501
2024-11-07,Poland,20100.472148541117
2024-11-08,Poland,20101.106100795754
2024-11-09,Poland,20101.106100795754
2024-11-10,Poland,20104.063660477455
2024-11-11,Poland,20104.063660477455
2024-11-12,Poland,20104.201591511934
2024-11-13,Poland,20105.336870026524
2024-11-14,Poland,20105.336870026524
2024-11-15,Poland,20105.336870026524
2024-11-16,Poland,20105.336870026524
2024-11-17,Poland,20105.336870026524
2024-11-18,Poland,20105.485411140584
2024-11-19,Poland,20105.76923076923
2024-11-20,Poland,20105.76923076923
2024-11-21,Poland,20105.76923076923
2024-11-22,Poland,20105.76923076923
2024-11-23,Poland,20105.76923076923
2024-11-24,Poland,20105.76923076923
2024-11-25,Poland,20106.137931034482
2024-11-26,Poland,20108.350132625994
2024-11-27,Poland,20110.336870026524
2024-11-28,Poland,20110.336870026524
2024-11-29,Poland,20110.485411140584
