iso_code,continent,location,date,population,new_cases,new_cases_smoothed,total_cases,new_deaths,new_deaths_smoothed,total_deaths,total_cases_per_million,total_deaths_per_million,new_tests,positive_rate,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,icu_patients,hosp_patients,stringency_index,excess_mortality
POL,Europe,Poland,2023-10-02,37700000,0,445.42857142857144,7482701,0,5.0,115182,198480.1326259947,3055.2254641909817,0,0.0,135.9573734843552,66.778544444125,523.3925183747031,0,0,67.17864226925386,0.0
POL,Europe,Poland,2023-10-03,37700000,1063,524.2857142857143,7483764,12,5.857142857142857,115194,198508.32891246682,3055.5437665782492,10305,0.10315380883066473,135.9841917335317,66.81683940227552,515.0548496202898,21,85,69.65971127718913,15.0
POL,Europe,Poland,2023-10-04,37700000,1060,621.2857142857143,7484824,12,7.0,115206,198536.44562334215,3055.862068965517,10317,0.10274304545895124,136.0104873052134,66.85534465908286,509.09408978884085,21,85,69.77598473338215,15.0
POL,Europe,Poland,2023-10-05,37700000,573,663.1428571428571,7485397,6,7.428571428571429,115212,198551.6445623342,3056.021220159151,5598,0.10235798499464094,136.03630537239178,66.89406320970119,505.5215260962018,11,46,68.8170581455332,7.5
POL,Europe,Poland,2023-10-06,37700000,0,641.0,7485397,0,7.142857142857143,115212,198551.6445623342,3056.021220159151,0,0.0,136.0616914064832,66.93299799003773,504.34462515385235,0,0,67.66481623866358,0.0
POL,Europe,Poland,2023-10-07,37700000,0,465.57142857142856,7485397,0,5.142857142857143,115212,198551.6445623342,3056.021220159151,0,0.0,136.08669114891055,66.9721518759373,505.56702102392023,0,0,67.77947328425881,0.0
POL,Europe,Poland,2023-10-08,37700000,338,433.42857142857144,7485735,4,4.857142857142857,115216,198560.6100795756,3056.127320954907,3334,0.10137972405518897,136.11135058251654,67.01152768238349,509.1885094054553,7,27,68.64029989071832,5.0
POL,Europe,Poland,2023-10-09,37700000,0,433.42857142857144,7485735,0,4.857142857142857,115216,198560.6100795756,3056.127320954907,0,0.0,136.13571590282567,67.05112816271667,515.2050479612681,0,0,68.00044241509356,0.0
POL,Europe,Poland,2023-10-10,37700000,0,281.57142857142856,7485735,0,3.142857142857143,115216,198560.6100795756,3056.127320954907,0,0.0,136.15983348917376,67.0909560078693,523.6087627848076,0,0,68.10673240360413,0.0
POL,Europe,Poland,2023-10-11,37700000,143,150.57142857142858,7485878,2,1.7142857142857142,115218,198564.40318302388,3056.180371352785,1420,0.10070422535211268,136.18374987572233,67.13101384561836,534.3879609967312,3,11,68.5270741398148,2.5
POL,Europe,Poland,2023-10-12,37700000,0,68.71428571428571,7485878,0,0.8571428571428571,115218,198564.40318302388,3056.180371352785,0,0.0,136.20751172237613,67.1713042398555,547.5271494510193,0,0,68.31087008332314,0.0
POL,Europe,Poland,2023-10-13,37700000,227,101.14285714285714,7486105,2,1.1428571428571428,115220,198570.42440318302,3056.233421750663,2263,0.10030932390631904,136.23116578562238,67.21182968987485,563.0070595206973,5,18,68.91168871923198,2.5
POL,Europe,Poland,2023-10-14,37700000,232,134.28571428571428,7486337,3,1.5714285714285714,115223,198576.57824933686,3056.31299734748,2315,0.1002159827213823,136.2547588893094,67.25259262967874,580.8046779235383,5,19,69.01775425558863,3.75
POL,Europe,Poland,2023-10-15,37700000,928,218.57142857142858,7487265,10,2.4285714285714284,115233,198601.19363395227,3056.57824933687,9271,0.10009707690648258,136.27833789538323,67.29359542730171,600.8932835383982,19,74,70.65210173183044,12.5
POL,Europe,Poland,2023-10-16,37700000,0,218.57142857142858,7487265,0,2.4285714285714284,115233,198601.19363395227,3056.57824933687,0,0.0,136.3019496746005,67.33484038415257,623.2424901533129,0,0,68.68509640816802,0.0
POL,Europe,Poland,2023-10-17,37700000,697,318.14285714285717,7487962,8,3.5714285714285716,115241,198619.68169761274,3056.790450928382,6969,0.10001434926101306,136.32564107723573,67.37632973437535,647.8182950769528,14,56,70.31593166147668,10.0
POL,Europe,Poland,2023-10-18,37700000,0,297.7142857142857,7487962,0,3.2857142857142856,115241,198619.68169761274,3056.790450928382,0,0.0,136.34945890380126,67.4180656442285,674.5831335356768,0,0,68.85503536775357,0.0
POL,Europe,Poland,2023-10-19,37700000,681,395.0,7488643,7,4.285714285714286,115248,198637.74535809018,3056.9761273209547,6807,0.1000440722785368,136.37344987579874,67.46005021148336,703.4959387691572,14,54,70.44465487971564,8.75
POL,Europe,Poland,2023-10-20,37700000,364,414.57142857142856,7489007,4,4.571428571428571,115252,198647.40053050398,3057.0822281167107,3636,0.1001100110011001,136.3976606065194,67.50228546484131,734.5122077284404,7,29,69.81999152796723,5.0
POL,Europe,Poland,2023-10-21,37700000,318,426.85714285714283,7489325,3,4.571428571428571,115255,198655.8355437666,3057.1618037135277,3173,0.10022061140876143,136.4221375719126,67.54477336337031,767.5840722713099,6,25,69.7929143377384,3.75
POL,Europe,Poland,2023-10-22,37700000,154,316.2857142857143,7489479,2,3.4285714285714284,115257,198659.9204244032,3057.2148541114057,1535,0.1003257328990228,136.44692708153957,67.58751579596077,802.6603757411356,3,12,69.50146146994588,2.5
POL,Europe,Poland,2023-10-23,37700000,0,316.2857142857143,7489479,0,3.4285714285714284,115257,198659.9204244032,3057.2148541114057,0,0.0,136.47207524963162,67.63051458080079,839.6867548065895,0,0,69.22925081356597,0.0
POL,Europe,Poland,2023-10-24,37700000,296,259.0,7489775,3,2.7142857142857144,115260,198667.77188328913,3057.294429708223,2940,0.10068027210884353,136.4976279662701,67.67377146487118,878.6057264313845,6,24,69.95123668921215,3.75
POL,Europe,Poland,2023-10-25,37700000,382,313.57142857142856,7490157,4,3.2857142857142856,115264,198677.90450928384,3057.400530503979,3786,0.10089804543053355,136.52363086870687,67.7172881234602,919.3567798348708,8,31,70.20497065195266,5.0
POL,Europe,Poland,2023-10-26,37700000,769,326.14285714285717,7490926,8,3.4285714285714284,115272,198698.3023872679,3057.612732095491,7604,0.10113098369279326,136.5501293128422,67.76106615969815,961.8764732963753,15,62,71.12273089591564,10.0
POL,Europe,Poland,2023-10-27,37700000,279,314.0,7491205,3,3.2857142857142856,115275,198705.70291777188,3057.6923076923076,2751,0.10141766630316248,136.5771683448789,67.80510710411212,1006.0985356484214,6,22,70.09427430455519,3.75
POL,Europe,Poland,2023-10-28,37700000,331,315.85714285714283,7491536,4,3.4285714285714284,115279,198714.4827586207,3057.7984084880636,3254,0.10172095881991396,136.60479267317004,67.84941241420088,1051.9539722964696,7,26,70.26384509295555,5.0
POL,Europe,Poland,2023-10-29,37700000,0,293.85714285714283,7491536,0,3.142857142857143,115279,198714.4827586207,3057.7984084880636,0,0.0,136.6330466402775,67.89398347402995,1099.371175595517,0,0,69.58180343681084,0.0
POL,Europe,Poland,2023-10-30,37700000,0,293.85714285714283,7491536,0,3.142857142857143,115279,198714.4827586207,3057.7984084880636,0,0.0,136.6619741952594,67.93882159384718,1148.2760394071001,0,0,69.63024036328541,0.0
POL,Europe,Poland,2023-10-31,37700000,140,271.57142857142856,7491676,2,3.0,115281,198718.19628647214,3057.8514588859416,1362,0.1027900146842878,136.6916188662034,67.98392800971884,1198.5920776532819,3,11,69.98592922504872,2.5
POL,Europe,Poland,2023-11-01,37700000,1395,416.2857142857143,7493071,15,4.571428571428571,115296,198755.19893899205,3058.2493368700266,13518,0.10319573901464714,136.72202373302304,68.02930388318619,1250.2405466780615,28,112,72.8092909123706,18.75
POL,Europe,Poland,2023-11-02,37700000,0,306.42857142857144,7493071,0,3.4285714285714284,115296,198755.19893899205,3058.2493368700266,0,0.0,136.75323140053416,68.07495030094297,1303.1405712204291,0,0,69.75775525397479,0.0
POL,Europe,Poland,2023-11-03,37700000,0,266.57142857142856,7493071,0,3.0,115296,198755.19893899205,3058.2493368700266,0,0.0,136.78528397182825,68.12086827453344,1357.2092737975333,0,0,69.79431408637613,0.0
POL,Europe,Poland,2023-11-04,37700000,0,219.28571428571428,7493071,0,2.4285714285714284,115296,198755.19893899205,3058.2493368700266,0,0.0,136.81822302195954,68.16705874007135,1412.3619072909696,0,0,69.82789351219733,0.0
POL,Europe,Poland,2023-11-05,37700000,358,270.42857142857144,7493429,4,3.0,115300,198764.69496021222,3058.3554376657826,3406,0.10510863182618908,136.85208957196176,68.21352255798013,1468.5119905240936,7,29,70.65175407780035,5.0
POL,Europe,Poland,2023-11-06,37700000,0,270.42857142857144,7493429,0,3.0,115300,198764.69496021222,3058.3554376657826,0,0.0,136.88692406321144,68.26026051275363,1525.5714466134677,0,0,69.88610101071495,0.0
POL,Europe,Poland,2023-11-07,37700000,0,250.42857142857142,7493429,0,2.7142857142857144,115300,198764.69496021222,3058.3554376657826,0,0.0,136.92276633215337,68.3072733127384,1583.450743873041,0,0,69.91072326271001,0.0
POL,Europe,Poland,2023-11-08,37700000,167,75.0,7493596,2,0.8571428571428571,115302,198769.12466843502,3058.4084880636606,1563,0.10684580934101087,136.95965558540402,68.35456158993688,1642.059039045811,3,13,70.30239656790258,2.5
POL,Europe,Poland,2023-11-09,37700000,388,130.42857142857142,7493984,4,1.4285714285714286,115306,198779.41644562333,3058.5145888594166,3613,0.10738998062551897,136.99763037524878,68.40212589983176,1701.3043226336163,8,31,70.81073099452195,5.0
POL,Europe,Poland,2023-11-10,37700000,1109,288.85714285714283,7495093,12,3.142857142857143,115318,198808.83289124668,3058.832891246684,10268,0.108005453837164,137.03672857554804,68.44996672123185,1761.0935660927141,22,89,72.4239808276874,15.0
POL,Europe,Poland,2023-11-11,37700000,732,393.42857142857144,7495825,8,4.285714285714286,115326,198828.24933687,3059.045092838196,6738,0.10863757791629564,137.07698735806719,68.4980844561389,1821.332870659606,15,59,71.60126260637726,10.0
POL,Europe,Poland,2023-11-12,37700000,420,402.2857142857143,7496245,5,4.428571428571429,115331,198839.3899204244,3059.1777188328915,3843,0.1092896174863388,137.1184431692455,68.54647942963607,1881.9276175690302,8,34,70.91957484439183,6.25
POL,Europe,Poland,2023-11-13,37700000,0,402.2857142857143,7496245,0,4.428571428571429,115331,198839.3899204244,3059.1777188328915,0,0.0,137.16113170741832,68.59515188979759,1942.7826194237996,0,0,69.99557955053308,0.0
POL,Europe,Poland,2023-11-14,37700000,0,402.2857142857143,7496245,0,4.428571428571429,115331,198839.3899204244,3059.1777188328915,0,0.0,137.2050879005067,68.64410200761981,2003.802272474343,0,0,69.99922952761537,0.0
POL,Europe,Poland,2023-11-15,37700000,0,378.42857142857144,7496245,0,4.142857142857143,115331,198839.3899204244,3059.1777188328915,0,0.0,137.25034588418876,68.69332987697375,2064.8907095642685,0,0,69.99987960674416,0.0
POL,Europe,Poland,2023-11-16,37700000,562,403.2857142857143,7496807,6,4.428571428571429,115337,198854.29708222812,3059.3368700265255,5017,0.11201913494119992,137.2969389805657,68.74283551457903,2125.951953497426,11,45,71.24282110336856,7.5
POL,Europe,Poland,2023-11-17,37700000,0,244.85714285714286,7496807,0,2.7142857142857144,115337,198854.29708222812,3059.3368700265255,0,0.0,137.34489967733688,68.79261885999918,2186.890070580904,0,0,69.9921801111056,0.0
POL,Europe,Poland,2023-11-18,37700000,0,140.28571428571428,7496807,0,1.5714285714285714,115337,198854.29708222812,3059.3368700265255,0,0.0,137.39425960749588,68.84267977565851,2247.6093240984865,0,0,69.98383130628139,0.0
POL,Europe,Poland,2023-11-19,37700000,893,207.85714285714286,7497700,10,2.2857142857142856,115347,198877.98408488065,3059.602122015915,7826,0.11410682340914899,137.44504952956098,68.8930180468802,2308.014327468973,18,71,71.95121226208099,12.5
POL,Europe,Poland,2023-11-20,37700000,535,284.2857142857143,7498235,6,3.142857142857143,115353,198892.17506631298,3059.761273209549,4660,0.1148068669527897,137.497299308352,68.94363338194604,2368.010196844363,11,43,71.14360397139872,7.5
POL,Europe,Poland,2023-11-21,37700000,0,284.2857142857143,7498235,0,3.142857142857143,115353,198892.17506631298,3059.761273209549,0,0.0,137.55103789632594,68.99452541217744,2427.5027029037687,0,0,69.94079958149085,0.0
POL,Europe,Poland,2023-11-22,37700000,0,284.2857142857143,7498235,0,3.142857142857143,115353,198892.17506631298,3059.761273209549,0,0.0,137.60629331548245,69.04569369203776,2486.3984216002427,0,0,69.9204653510669,0.0
POL,Europe,Poland,2023-11-23,37700000,370,256.85714285714283,7498605,4,2.857142857142857,115357,198901.98938992043,3059.867374005305,3165,0.11690363349131122,137.66309263985104,69.0971376992562,2544.6048836192776,7,30,70.71699285485798,5.0
POL,Europe,Poland,2023-11-24,37700000,0,256.85714285714283,7498605,0,2.857142857142857,115357,198901.98938992043,3059.867374005305,0,0.0,137.72146197857077,69.14885683497273,2602.030722310048,0,0,69.87082315802033,0.0
POL,Europe,Poland,2023-11-25,37700000,324,303.14285714285717,7498929,3,3.2857142857142856,115360,198910.58355437664,3059.946949602122,2740,0.11824817518248175,137.78142645957283,69.20085042390457,2658.5858198525193,6,26,70.55944615115553,3.75
POL,Europe,Poland,2023-11-26,37700000,1000,318.42857142857144,7499929,11,3.4285714285714284,115371,198937.10875331567,3060.238726790451,8413,0.11886366337810532,137.8430102138764,69.25311771453367,2714.1814514267458,20,80,72.02505399564917,13.75
POL,Europe,Poland,2023-11-27,37700000,0,242.0,7499929,0,2.5714285714285716,115371,198937.10875331567,3060.238726790451,0,0.0,137.9062363605076,69.3056578793155,2768.730427153655,0,0,69.77396500992765,0.0
POL,Europe,Poland,2023-11-28,37700000,0,242.0,7499929,0,2.5714285714285716,115371,198937.10875331567,3060.238726790451,0,0.0,137.9711269920507,69.3584700149089,2822.1472315802575,0,0,69.73571961418298,0.0
POL,Europe,Poland,2023-11-29,37700000,624,331.14285714285717,7500553,7,3.5714285714285716,115378,198953.66047745358,3060.424403183024,5171,0.12067298394894604,138.03770316084115,69.41155314242701,2874.348160486125,12,50,71.07717295133635,8.75
POL,Europe,Poland,2023-11-30,37700000,208,308.0,7500761,2,3.2857142857142856,115380,198959.17771883289,3060.477453580902,1715,0.12128279883381925,138.10598486580852,69.46490620770916,2925.2514547922906,4,17,70.11120306303498,2.5
POL,Europe,Poland,2023-12-01,37700000,0,308.0,7500761,0,3.2857142857142856,115380,198959.17771883289,3060.477453580902,0,0.0,138.17599103997773,69.51852808161377,2974.7774313583423,0,0,69.6031589282384,0.0
POL,Europe,Poland,2023-12-02,37700000,0,261.7142857142857,7500761,0,2.857142857142857,115380,198959.17771883289,3060.477453580902,0,0.0,138.24773953863664,69.57241756033184,3022.8486104584135,0,0,69.55304526224481,0.0
POL,Europe,Poland,2023-12-03,37700000,1029,265.85714285714283,7501790,11,2.857142857142857,115391,198986.47214854113,3060.7692307692305,8386,0.12270450751252086,138.32124712817688,69.62657336572147,3069.3898397322682,21,82,71.78005608590708,13.75
POL,Europe,Poland,2023-12-04,37700000,1115,425.14285714285717,7502905,12,4.571428571428571,115403,199016.04774535808,3061.0875331564985,9056,0.12312279151943463,138.39652947561572,69.68099414566286,3114.328414413014,22,89,71.91459776966961,15.0
POL,Europe,Poland,2023-12-05,37700000,0,425.14285714285717,7502905,0,4.571428571428571,115403,199016.04774535808,3061.0875331564985,0,0.0,138.47360113880447,69.73567847443384,3157.5941936392223,0,0,69.38499410726774,0.0
POL,Europe,Poland,2023-12-06,37700000,312,380.57142857142856,7503217,3,4.0,115406,199024.32360742707,3061.1671087533155,2519,0.12385867407701469,138.55247555733024,69.7906248531059,3199.1197126653515,6,25,70.01442848224036,3.75
POL,Europe,Poland,2023-12-07,37700000,152,372.57142857142856,7503369,2,4.0,115408,199028.35543766577,3061.2201591511935,1224,0.12418300653594772,138.63316504411682,69.84583170996063,3238.840290790943,3,12,69.5950630785081,2.5
POL,Europe,Poland,2023-12-08,37700000,302,415.7142857142857,7503671,3,4.428571428571429,115411,199036.36604774537,3061.2997347480105,2427,0.12443345694272764,138.7156807777294,69.90129740092623,3276.694134835945,6,24,69.85967637144495,3.75
POL,Europe,Poland,2023-12-09,37700000,1018,561.1428571428571,7504689,11,6.0,115422,199063.36870026524,3061.5915119363394,8168,0.12463271302644466,138.8000327953884,69.95702021003417,3312.622437996626,20,81,71.37552530316616,13.75
POL,Europe,Poland,2023-12-10,37700000,316,459.2857142857143,7505005,3,4.857142857142857,115425,199071.75066313,3061.671087533157,2532,0.12480252764612954,138.88622998669638,70.01299834989591,3346.5694739238907,6,25,69.74642815355456,3.75
POL,Europe,Poland,2023-12-11,37700000,0,300.0,7505005,0,3.142857142857143,115425,199071.75066313,3061.671087533157,0,0.0,138.9742800880825,70.0692299621993,3378.4826858735883,0,0,68.96973329647832,0.0
POL,Europe,Poland,2023-12-12,37700000,244,334.85714285714283,7505249,3,3.5714285714285716,115428,199078.2228116711,3061.7506631299734,1952,0.125,139.06418967796742,70.12571311822482,3408.312770786065,5,20,69.43100122874691,3.75
POL,Europe,Poland,2023-12-13,37700000,151,311.85714285714283,7505400,2,3.4285714285714284,115430,199082.22811671087,3061.8037135278514,1208,0.125,139.1559641726521,70.18244581938137,3436.013758160553,3,12,69.14264848691776,2.5
POL,Europe,Poland,2023-12-14,37700000,475,358.0,7505875,5,3.857142857142857,115435,199094.8275862069,3061.9363395225464,3800,0.125,139.24960782293252,70.23942599776127,3461.5430835981597,10,38,69.77541230415792,6.25
POL,Europe,Poland,2023-12-15,37700000,0,314.85714285714283,7505875,0,3.4285714285714284,115435,199094.8275862069,3061.9363395225464,0,0.0,139.34512371144345,70.29665151671483,3484.8616568958273,0,0,68.63486290722764,0.0
POL,Europe,Poland,2023-12-16,37700000,0,169.42857142857142,7505875,0,1.8571428571428572,115435,199094.8275862069,3061.9363395225464,0,0.0,139.4425137507316,70.35412017144372,3505.933924582323,0,0,68.54396500466044,0.0
POL,Europe,Poland,2023-12-17,37700000,1155,289.2857142857143,7507030,12,3.142857142857143,115447,199125.46419098144,3062.2546419098144,9268,0.12462235649546828,139.54177868206048,70.41182968961351,3524.7279267962067,23,92,71.00948594010387,15.0
POL,Europe,Poland,2023-12-18,37700000,497,360.2857142857143,7507527,5,3.857142857142857,115452,199138.6472148541,3062.387267904509,3995,0.12440550688360451,139.6429180749471,70.46977773198478,3541.2153484147802,10,40,69.45487847448184,6.25
POL,Europe,Poland,2023-12-19,37700000,561,405.57142857142856,7508088,6,4.285714285714286,115458,199153.52785145887,3062.546419098143,4518,0.12416998671978752,139.74593032743098,70.52796189306292,3555.3715643522664,11,45,69.49725840526514,7.5
POL,Europe,Poland,2023-12-20,37700000,1347,576.4285714285714,7509435,14,6.0,115472,199189.2572944297,3062.9177718832893,10876,0.12385068039720486,139.8508126670754,70.5863797017663,3567.1756789546735,27,108,71.136635675632,17.5
POL,Europe,Poland,2023-12-21,37700000,80,520.0,7509515,1,5.428571428571429,115473,199191.37931034484,3062.944297082228,647,0.12364760432766615,139.95756115270007,70.64502862211272,3576.6105594283927,2,6,68.2241173426738,1.25
POL,Europe,Poland,2023-12-22,37700000,0,520.0,7509515,0,5.428571428571429,115473,199191.37931034484,3062.944297082228,0,0.0,140.06617067684414,70.70390605392375,3583.662863249013,0,0,67.93897382941921,0.0
POL,Europe,Poland,2023-12-23,37700000,283,560.4285714285714,7509798,3,5.857142857142857,115476,199198.88594164455,3063.0238726790453,2306,0.12272333044232438,140.17663496895833,70.76300933354702,3588.3230595065093,6,23,68.45537945114894,3.75
POL,Europe,Poland,2023-12-24,37700000,0,395.42857142857144,7509798,0,4.142857142857143,115476,199198.88594164455,3063.0238726790453,0,0.0,140.28894659932365,70.82233573459611,3590.58544415267,0,0,67.71484760155383,0.0
POL,Europe,Poland,2023-12-25,37700000,0,324.42857142857144,7509798,0,3.4285714285714284,115476,199198.88594164455,3063.0238726790453,0,0.0,140.40309698369495,70.88188246870787,3590.448149126357,0,0,67.59862162244575,0.0
POL,Europe,Poland,2023-12-26,37700000,0,244.28571428571428,7509798,0,2.5714285714285716,115476,199198.88594164455,3063.0238726790453,0,0.0,140.5190763886656,70.94164668631696,3587.913145342001,0,0,67.47963580417418,0.0
POL,Europe,Poland,2023-12-27,37700000,411,110.57142857142857,7510209,4,1.1428571428571428,115480,199209.78779840848,3063.1299734748013,3406,0.12066940692894891,140.6368739377507,71.00162547744732,3582.986239536564,8,33,68.26860446046668,5.0
POL,Europe,Poland,2023-12-28,37700000,0,99.14285714285714,7510209,0,1.0,115480,199209.78779840848,3063.1299734748013,0,0.0,140.75647761818436,71.0618158725205,3575.6770649799964,0,0,67.23343251886314,0.0
POL,Europe,Poland,2023-12-29,37700000,82,110.85714285714286,7510291,1,1.1428571428571428,115481,199211.96286472148,3063.15649867374,686,0.119533527696793,140.87787428842756,71.12221484318059,3565.9990660640588,2,7,67.28793699080364,1.25
POL,Europe,Poland,2023-12-30,37700000,0,70.42857142857143,7510291,0,0.7142857142857143,115481,199211.96286472148,3063.15649867374,0,0.0,141.0010496863808,71.18281930313535,3553.9694767941646,0,0,66.97633622365215,0.0
POL,Europe,Poland,2023-12-31,37700000,919,201.71428571428572,7511210,10,2.142857142857143,115491,199236.33952254642,3063.42175066313,7774,0.11821456135837406,141.12598843829787,71.24362610901343,3539.6092932186493,18,74,68.88007462798646,12.5
POL,Europe,Poland,2024-01-01,37700000,0,201.71428571428572,7511210,0,2.142857142857143,115491,199236.33952254642,3063.42175066313,0,0.0,141.2526740683936,71.3046320612377,3522.94323983957,0,0,66.70844975363138,0.0
POL,Europe,Poland,2024-01-02,37700000,588,285.7142857142857,7511798,6,3.0,115497,199251.93633952254,3063.580901856764,5031,0.11687537268932618,141.3810890091408,71.36583390491376,3503.9997300587747,12,47,67.87339624578904,7.5
POL,Europe,Poland,2024-01-03,37700000,530,302.7142857142857,7512328,6,3.2857142857142856,115503,199265.99469496022,3063.740053050398,4561,0.11620258715194036,141.51121461224952,71.42722833073425,3482.8108207225223,11,42,67.6042653695002,7.5
POL,Europe,Poland,2024-01-04,37700000,479,371.14285714285717,7512807,5,4.0,115508,199278.700265252,3063.872679045093,4147,0.11550518447070171,141.64303116032147,71.488811975898,3459.4121608373753,10,38,67.3480022739419,6.25
POL,Europe,Poland,2024-01-05,37700000,905,488.7142857142857,7513712,9,5.142857142857143,115517,199302.7055702918,3064.1114058355433,7884,0.1147894469812278,141.77651787917273,71.55058142504409,3433.842934539377,18,72,68.14605713660053,11.25
POL,Europe,Poland,2024-01-06,37700000,0,488.7142857142857,7513712,0,5.142857142857143,115517,199302.7055702918,3064.1114058355433,0,0.0,141.91165295081717,71.61253321120064,3406.145798407805,0,0,65.99224024714857,0.0
POL,Europe,Poland,2024-01-07,37700000,301,400.42857142857144,7514013,3,4.142857142857143,115520,199310.6896551724,3064.190981432361,2654,0.11341371514694801,142.0484135271017,71.67466381674774,3376.366813223742,6,24,66.50810423510158,3.75
POL,Europe,Poland,2024-01-08,37700000,0,400.42857142857144,7514013,0,4.142857142857143,115520,199310.6896551724,3064.190981432361,0,0.0,142.18677574398575,71.73696967439454,3344.5553702826483,0,0,65.68745991145315,0.0
POL,Europe,Poland,2024-01-09,37700000,0,316.42857142857144,7514013,0,3.2857142857142856,115520,199310.6896551724,3064.190981432361,0,0.0,142.32671473645556,71.79944716817025,3310.764112378829,0,0,65.53120897268126,0.0
POL,Europe,Poland,2024-01-10,37700000,819,357.7142857142857,7514832,8,3.5714285714285716,115528,199332.41379310345,3064.4031830238728,7358,0.11130742049469965,142.46820465406387,71.86209263442842,3275.0488495881905,16,66,67.18716230189273,10.0
POL,Europe,Poland,2024-01-11,37700000,0,289.2857142857143,7514832,0,2.857142857142857,115528,199332.41379310345,3064.4031830238728,0,0.0,142.61121867708582,71.92490236286469,3237.46846998402,0,0,65.21106367654495,0.0
POL,Europe,Poland,2024-01-12,37700000,0,160.0,7514832,0,1.5714285714285714,115528,199332.41379310345,3064.4031830238728,0,0.0,142.75572903328015,71.98787259754737,3198.084845428655,0,0,65.04720133344338,0.0
POL,Europe,Poland,2024-01-13,37700000,763,269.0,7515595,8,2.7142857142857144,115536,199352.6525198939,3064.6153846153848,6982,0.10928100830707534,142.90170701524613,72.0509995379607,3156.9627325916654,15,61,66.57150568483247,10.0
POL,Europe,Poland,2024-01-14,37700000,0,226.0,7515595,0,2.2857142857142856,115536,199352.6525198939,3064.6153846153848,0,0.0,143.04912299836477,72.11427934006063,3114.1696693530184,0,0,64.71197918602363,0.0
POL,Europe,Poland,2024-01-15,37700000,833,345.0,7516428,9,3.5714285714285716,115545,199374.74801061008,3064.8541114058357,7713,0.10799948139504732,143.19794645931304,72.17770811734245,3069.7758667568733,17,67,66.38643176470885,11.25
POL,Europe,Poland,2024-01-16,37700000,0,345.0,7516428,0,3.5714285714285716,115545,199374.74801061008,3064.8541114058357,0,0.0,143.34814599514016,72.24128194192045,3023.8540966888904,0,0,64.36687257641813,0.0
POL,Europe,Poland,2024-01-17,37700000,1139,390.7142857142857,7517567,12,4.142857142857143,115557,199404.96021220158,3065.1724137931037,10667,0.1067779131902128,143.4996893428933,72.30499684561887,2976.479575456734,23,91,66.71447565758136,15.0
POL,Europe,Poland,2024-01-18,37700000,0,390.7142857142857,7517567,0,4.142857142857143,115557,199404.96021220158,3065.1724137931037,0,0.0,143.65254339978097,72.36884882107432,2927.7298434600284,0,0,64.01201954266936,0.0
POL,Europe,Poland,2024-01-19,37700000,395,447.14285714285717,7517962,4,4.714285714285714,115561,199415.4376657825,3065.2785145888593,3739,0.1056432201123295,143.8066742438611,72.43283382284872,2877.6846411422594,8,32,64.70623160100914,5.0
POL,Europe,Poland,2024-01-20,37700000,241,372.57142857142856,7518203,2,3.857142857142857,115563,199421.83023872678,3065.3315649867372,2293,0.10510248582642825,143.96204715524118,72.49694776855313,2826.4257814230623,5,19,64.18157487302106,2.5
POL,Europe,Poland,2024-01-21,37700000,125,390.42857142857144,7518328,1,4.0,115564,199425.14588859418,3065.3580901856762,1195,0.10460251046025104,144.11862663777706,72.56118653998162,2774.0370188150455,2,10,63.738754605080445,1.25
POL,Europe,Poland,2024-01-22,37700000,374,324.85714285714283,7518702,4,3.2857142857142856,115568,199435.06631299734,3065.4641909814322,3592,0.10412026726057906,144.27637644125699,72.62554598425535,2720.6039154343766,7,30,64.10236283000096,5.0
POL,Europe,Poland,2024-01-23,37700000,59,333.2857142857143,7518761,1,3.4285714285714284,115569,199436.63129973473,3065.4907161803712,569,0.10369068541300527,144.4352595840566,72.69002191497596,2666.2137041196897,1,5,63.21392068735729,1.25
POL,Europe,Poland,2024-01-24,37700000,716,272.85714285714283,7519477,7,2.7142857142857144,115576,199455.62334217507,3065.6763925729447,6938,0.1031997693859902,144.59523837625142,72.75461011338848,2610.95514887814,14,57,64.47694821996411,8.75
POL,Europe,Poland,2024-01-25,37700000,437,335.2857142857143,7519914,4,3.2857142857142856,115580,199467.2148541114,3065.7824933687007,4252,0.10277516462841016,144.7562744431717,72.81930632955324,2554.918402881928,9,35,63.663678309485434,5.0
POL,Europe,Poland,2024-01-26,37700000,0,278.85714285714283,7519914,0,2.7142857142857144,115580,199467.2148541114,3065.7824933687007,0,0.0,144.91832874938547,72.88410628352628,2498.1948642424595,0,0,62.49803916952129,0.0
POL,Europe,Poland,2024-01-27,37700000,0,244.42857142857142,7519914,0,2.4285714285714284,115580,199467.2148541114,3065.7824933687007,0,0.0,145.0813616230943,72.94900566654829,2440.8770297928586,0,0,62.298464004636685,0.0
POL,Europe,Poland,2024-01-28,37700000,1405,427.2857142857143,7521319,14,4.285714285714286,115594,199504.48275862067,3066.153846153846,13815,0.10170104958378574,145.245332780927,73.0140001422414,2383.0583471127593,28,112,65.20988746307471,17.5
POL,Europe,Poland,2024-01-29,37700000,0,373.85714285714283,7521319,0,3.7142857142857144,115594,199504.48275862067,3066.153846153846,0,0.0,145.41020135311524,73.07908534781372,2324.8330650321554,0,0,61.8926443717431,0.0
